relation1,attribute1,relation2,attribute2,frequency
hasMaterialType,cotton,hasOpeningType,round neck,8
depicts,t-shirt,hasOpeningType,round neck,8
hasOpeningType,round neck,depicts,t-shirt,8
hasNeckline,crew neck,hasMaterialType,cotton,8
hasNeckline,crew neck,hasSleeveType,short-sleeve,8
hasMaterialType,cotton,hasNeckline,crew neck,8
hasSleeveType,short-sleeve,hasNeckline,crew neck,8
belongsToCategory,upperbody,hasNeckline,crew neck,8
hasNeckline,crew neck,belongsToCategory,upperbody,8
hasMaterialType,cotton,hasFabricTreatment,plain weave,7
hasNeckline,round neck,hasFabricTreatment,plain weave,7
belongsToCategory,upperbody,hasFabricTreatment,plain weave,7
depicts,t-shirt,hasFabricTreatment,plain weave,7
hasFabricTreatment,plain weave,hasMaterialType,cotton,7
hasFabricTreatment,plain weave,hasNeckline,round neck,7
hasFabricTreatment,plain weave,belongsToCategory,upperbody,7
hasFabricTreatment,plain weave,depicts,t-shirt,7
hasCollarType,crew-neck,hasOpeningType,round neck,7
hasOpeningType,round neck,hasCollarType,crew-neck,7
depicts,shirt,hasSleeveType,short-sleeve,7
depicts,shirt,belongsToCategory,upperbody,7
hasSleeveType,short-sleeve,depicts,shirt,7
belongsToCategory,upperbody,depicts,shirt,7
hasCollarType,crew-neck,hasNeckline,crew neck,7
depicts,t-shirt,hasNeckline,crew neck,7
hasNeckline,crew neck,hasCollarType,crew-neck,7
hasNeckline,crew neck,depicts,t-shirt,7
hasLength,short sleeve,hasSleeveType,short-sleeve,7
hasSleeveType,short-sleeve,hasLength,short sleeve,7
hasCollarType,crew-neck,hasFabricTreatment,plain weave,6
hasFabricTreatment,plain weave,hasCollarType,crew-neck,6
hasLength,short,hasOpeningType,round neck,6
hasOpeningType,round neck,hasLength,short,6
depicts,shirt,hasMaterialType,cotton,6
hasMaterialType,cotton,depicts,shirt,6
hasSilhouette,fitted,hasSleeveType,short-sleeve,6
hasSilhouette,fitted,hasLength,short,6
hasSleeveType,short-sleeve,hasSilhouette,fitted,6
hasLength,short,hasSilhouette,fitted,6
belongsToCategory,upperbody,hasSilhouette,fitted,6
hasSilhouette,fitted,belongsToCategory,upperbody,6
hasLength,short,hasNeckline,crew neck,6
hasNeckline,crew neck,hasLength,short,6
hasSleeveType,short-sleeve,hasFabricTreatment,plain weave,6
hasFabricTreatment,plain weave,hasSleeveType,short-sleeve,6
hasNeckline,crew neck,hasOpeningType,round neck,6
hasOpeningType,round neck,hasNeckline,crew neck,6
hasFabricTreatment,plain weave,hasPattern,striped,5
hasPattern,striped,hasFabricTreatment,plain weave,5
hasLength,short sleeve,hasCollarType,crew-neck,5
hasCollarType,crew-neck,hasLength,short sleeve,5
hasSilhouette,regular fit,hasLength,short sleeve,5
hasLength,short sleeve,hasSilhouette,regular fit,5
hasWaistline,natural-waist,hasMaterialType,cotton,5
hasWaistline,natural-waist,hasSleeveType,short-sleeve,5
hasWaistline,natural-waist,hasCollarType,crew-neck,5
hasWaistline,natural-waist,hasLength,short,5
hasMaterialType,cotton,hasWaistline,natural-waist,5
hasSleeveType,short-sleeve,hasWaistline,natural-waist,5
hasCollarType,crew-neck,hasWaistline,natural-waist,5
hasLength,short,hasWaistline,natural-waist,5
hasSilhouette,regular fit,hasWaistline,natural-waist,5
belongsToCategory,upperbody,hasWaistline,natural-waist,5
depicts,t-shirt,hasWaistline,natural-waist,5
hasWaistline,natural-waist,hasSilhouette,regular fit,5
hasWaistline,natural-waist,belongsToCategory,upperbody,5
hasWaistline,natural-waist,depicts,t-shirt,5
hasSilhouette,straight,hasMaterialType,cotton,5
hasNeckline,crew-neck,hasSleeveType,short-sleeve,5
hasSilhouette,straight,hasSleeveType,short-sleeve,5
hasSleeveType,short-sleeve,hasNeckline,crew-neck,5
belongsToCategory,upperbody,hasNeckline,crew-neck,5
hasSilhouette,straight,hasCollarType,crew-neck,5
hasSilhouette,straight,hasLength,short,5
hasMaterialType,cotton,hasSilhouette,straight,5
hasSleeveType,short-sleeve,hasSilhouette,straight,5
hasCollarType,crew-neck,hasSilhouette,straight,5
hasLength,short,hasSilhouette,straight,5
belongsToCategory,upperbody,hasSilhouette,straight,5
hasNeckline,crew-neck,belongsToCategory,upperbody,5
hasSilhouette,straight,belongsToCategory,upperbody,5
depicts,shirt,hasCollarType,crew-neck,5
hasCollarType,crew-neck,depicts,shirt,5
hasSilhouette,fitted,hasPattern,striped,5
hasSilhouette,fitted,hasMaterialType,cotton,5
hasSilhouette,fitted,hasNeckline,round neck,5
hasPattern,striped,hasSilhouette,fitted,5
hasMaterialType,cotton,hasSilhouette,fitted,5
hasNeckline,round neck,hasSilhouette,fitted,5
depicts,t-shirt,hasSilhouette,fitted,5
hasSilhouette,fitted,depicts,t-shirt,5
hasLength,short,hasFabricTreatment,plain weave,5
hasSilhouette,fitted,hasCollarType,crew-neck,5
hasFabricTreatment,plain weave,hasLength,short,5
hasCollarType,crew-neck,hasSilhouette,fitted,5
hasLength,short sleeve,hasNeckline,round neck,4
hasNeckline,round neck,hasLength,short sleeve,4
depicts,t-shirt,hasLength,short sleeve,4
hasLength,short sleeve,depicts,t-shirt,4
hasWaistline,natural-waist,hasNeckline,round neck,4
hasNeckline,round neck,hasWaistline,natural-waist,4
hasNeckline,crew-neck,hasMaterialType,cotton,4
hasMaterialType,cotton,hasNeckline,crew-neck,4
depicts,t-shirt,hasNeckline,crew-neck,4
depicts,t-shirt,hasSilhouette,straight,4
hasNeckline,crew-neck,depicts,t-shirt,4
hasSilhouette,straight,depicts,t-shirt,4
depicts,shirt,hasNeckline,round neck,4
hasNeckline,round neck,depicts,shirt,4
hasWaistline,natural,hasSleeveType,short-sleeve,4
hasWaistline,natural,hasCollarType,crew-neck,4
hasWaistline,natural,hasLength,short,4
hasSleeveType,short-sleeve,hasWaistline,natural,4
hasCollarType,crew-neck,hasWaistline,natural,4
hasLength,short,hasWaistline,natural,4
belongsToCategory,upperbody,hasWaistline,natural,4
depicts,t-shirt,hasWaistline,natural,4
hasWaistline,natural,belongsToCategory,upperbody,4
hasWaistline,natural,depicts,t-shirt,4
hasNeckline,crew neck,hasPattern,striped,4
hasPattern,striped,hasNeckline,crew neck,4
depicts,shirt,hasPattern,striped,4
hasPattern,striped,depicts,shirt,4
depicts,shirt,hasLength,short sleeve,4
hasLength,short sleeve,depicts,shirt,4
hasLength,short sleeve,hasPattern,striped,3
hasSilhouette,regular fit,hasPattern,striped,3
hasPattern,striped,hasLength,short sleeve,3
hasPattern,striped,hasSilhouette,regular fit,3
hasSilhouette,slim-fit,hasPattern,striped,3
hasSilhouette,slim-fit,hasMaterialType,cotton,3
hasSilhouette,slim-fit,hasSleeveType,short-sleeve,3
hasSilhouette,slim-fit,hasCollarType,crew-neck,3
hasPattern,striped,hasSilhouette,slim-fit,3
hasMaterialType,cotton,hasSilhouette,slim-fit,3
hasSleeveType,short-sleeve,hasSilhouette,slim-fit,3
hasCollarType,crew-neck,hasSilhouette,slim-fit,3
belongsToCategory,upperbody,hasSilhouette,slim-fit,3
hasSilhouette,slim-fit,belongsToCategory,upperbody,3
hasLength,short,hasNeckline,crew-neck,3
hasNeckline,crew-neck,hasLength,short,3
hasSilhouette,straight,hasPattern,striped,3
hasSilhouette,straight,hasNeckline,round neck,3
hasPattern,striped,hasSilhouette,straight,3
hasNeckline,round neck,hasSilhouette,straight,3
hasNickname,t-shirt,hasMaterialType,cotton,3
hasNickname,t-shirt,hasSleeveType,short-sleeve,3
hasNickname,t-shirt,hasCollarType,crew-neck,3
depicts,shirt,hasLength,short,3
hasMaterialType,cotton,hasNickname,t-shirt,3
hasSleeveType,short-sleeve,hasNickname,t-shirt,3
hasCollarType,crew-neck,hasNickname,t-shirt,3
belongsToCategory,upperbody,hasNickname,t-shirt,3
depicts,shirt,hasNickname,t-shirt,3
hasNickname,t-shirt,belongsToCategory,upperbody,3
hasLength,short,depicts,shirt,3
hasNickname,t-shirt,depicts,shirt,3
hasNeckline,crew-neck,hasPattern,striped,3
hasWaistline,natural,hasPattern,striped,3
hasWaistline,natural,hasMaterialType,cotton,3
hasPattern,striped,hasNeckline,crew-neck,3
hasPattern,striped,hasWaistline,natural,3
hasMaterialType,cotton,hasWaistline,natural,3
depicts,shirt,hasSilhouette,regular fit,3
hasSilhouette,regular fit,depicts,shirt,3
hasSilhouette,fitted,hasFabricTreatment,plain weave,3
hasFabricTreatment,plain weave,hasSilhouette,fitted,3
hasMaterialType,cotton,hasPattern,solid color,3
hasSleeveType,short-sleeve,hasPattern,solid color,3
hasCollarType,crew-neck,hasPattern,solid color,3
hasSilhouette,regular fit,hasPattern,solid color,3
belongsToCategory,upperbody,hasPattern,solid color,3
depicts,t-shirt,hasPattern,solid color,3
hasPattern,solid color,hasMaterialType,cotton,3
hasSilhouette,regular fit,hasOpeningType,round neck,3
hasPattern,solid color,hasSleeveType,short-sleeve,3
hasPattern,solid color,hasCollarType,crew-neck,3
hasPattern,solid color,hasSilhouette,regular fit,3
hasOpeningType,round neck,hasSilhouette,regular fit,3
hasPattern,solid color,belongsToCategory,upperbody,3
hasPattern,solid color,depicts,t-shirt,3
hasOpeningType,round neck,hasPattern,striped,3
hasPattern,striped,hasOpeningType,round neck,3
hasSilhouette,crew neck,hasMaterialType,cotton,3
hasSilhouette,crew neck,hasOpeningType,round neck,3
hasSilhouette,crew neck,hasSleeveType,short-sleeve,3
hasMaterialType,cotton,hasSilhouette,crew neck,3
hasOpeningType,round neck,hasSilhouette,crew neck,3
hasSleeveType,short-sleeve,hasSilhouette,crew neck,3
belongsToCategory,upperbody,hasSilhouette,crew neck,3
hasSilhouette,crew neck,belongsToCategory,upperbody,3
hasOpeningType,crew neck opening,hasMaterialType,cotton,3
hasMaterialType,cotton,hasOpeningType,crew neck opening,3
hasSleeveType,short-sleeve,hasOpeningType,crew neck opening,3
hasNeckline,round neck,hasOpeningType,crew neck opening,3
hasCollarType,crew-neck,hasOpeningType,crew neck opening,3
hasLength,short,hasOpeningType,crew neck opening,3
belongsToCategory,upperbody,hasOpeningType,crew neck opening,3
depicts,t-shirt,hasOpeningType,crew neck opening,3
hasOpeningType,crew neck opening,hasSleeveType,short-sleeve,3
hasOpeningType,crew neck opening,hasNeckline,round neck,3
hasOpeningType,crew neck opening,hasCollarType,crew-neck,3
hasOpeningType,crew neck opening,hasLength,short,3
hasOpeningType,crew neck opening,belongsToCategory,upperbody,3
hasOpeningType,crew neck opening,depicts,t-shirt,3
hasMaterialType,cotton,hasAnimalPattern,n/a,3
hasSleeveType,short-sleeve,hasAnimalPattern,n/a,3
belongsToCategory,upperbody,hasAnimalPattern,n/a,3
hasMaterialType,cotton,hasFabricTreatment,n/a,3
hasSleeveType,short-sleeve,hasFabricTreatment,n/a,3
belongsToCategory,upperbody,hasFabricTreatment,n/a,3
hasMaterialType,cotton,hasLeatherType,n/a,3
hasSleeveType,short-sleeve,hasLeatherType,n/a,3
belongsToCategory,upperbody,hasLeatherType,n/a,3
hasAnimalPattern,n/a,hasMaterialType,cotton,3
hasFabricTreatment,n/a,hasMaterialType,cotton,3
hasLeatherType,n/a,hasMaterialType,cotton,3
hasPocketType,n/a,hasMaterialType,cotton,3
hasWaistline,n/a,hasMaterialType,cotton,3
hasMaterialType,cotton,hasPocketType,n/a,3
hasSleeveType,short-sleeve,hasPocketType,n/a,3
belongsToCategory,upperbody,hasPocketType,n/a,3
hasAnimalPattern,n/a,hasSleeveType,short-sleeve,3
hasFabricTreatment,n/a,hasSleeveType,short-sleeve,3
hasLeatherType,n/a,hasSleeveType,short-sleeve,3
hasPocketType,n/a,hasSleeveType,short-sleeve,3
hasWaistline,n/a,hasSleeveType,short-sleeve,3
hasMaterialType,cotton,hasWaistline,n/a,3
hasSleeveType,short-sleeve,hasWaistline,n/a,3
belongsToCategory,upperbody,hasWaistline,n/a,3
hasAnimalPattern,n/a,belongsToCategory,upperbody,3
hasFabricTreatment,n/a,belongsToCategory,upperbody,3
hasLeatherType,n/a,belongsToCategory,upperbody,3
hasPocketType,n/a,belongsToCategory,upperbody,3
hasWaistline,n/a,belongsToCategory,upperbody,3
hasOpeningType,button,hasPattern,striped,2
hasWaistline,straight,hasPattern,striped,2
hasSilhouette,regular fit,hasFabricTreatment,plain weave,2
hasOpeningType,button,hasMaterialType,cotton,2
hasWaistline,straight,hasMaterialType,cotton,2
hasPattern,striped,hasOpeningType,button,2
hasMaterialType,cotton,hasOpeningType,button,2
hasNeckline,round neck,hasOpeningType,button,2
hasCollarType,crew-neck,hasOpeningType,button,2
belongsToCategory,upperbody,hasOpeningType,button,2
depicts,t-shirt,hasOpeningType,button,2
hasOpeningType,button,hasNeckline,round neck,2
hasOpeningType,button,hasCollarType,crew-neck,2
hasWaistline,straight,hasCollarType,crew-neck,2
hasPattern,striped,hasWaistline,straight,2
hasMaterialType,cotton,hasWaistline,straight,2
hasCollarType,crew-neck,hasWaistline,straight,2
belongsToCategory,upperbody,hasWaistline,straight,2
depicts,t-shirt,hasWaistline,straight,2
hasFabricTreatment,plain weave,hasSilhouette,regular fit,2
hasOpeningType,button,belongsToCategory,upperbody,2
hasWaistline,straight,belongsToCategory,upperbody,2
hasOpeningType,button,depicts,t-shirt,2
hasWaistline,straight,depicts,t-shirt,2
hasWaistline,fitted,hasMaterialType,cotton,2
hasWaistline,fitted,hasSleeveType,short-sleeve,2
hasSilhouette,slim-fit,hasNeckline,round neck,2
hasSilhouette,slim-fit,hasLength,short,2
hasMaterialType,cotton,hasWaistline,fitted,2
hasSleeveType,short-sleeve,hasWaistline,fitted,2
belongsToCategory,upperbody,hasWaistline,fitted,2
depicts,t-shirt,hasWaistline,fitted,2
hasNeckline,round neck,hasSilhouette,slim-fit,2
hasLength,short,hasSilhouette,slim-fit,2
depicts,t-shirt,hasSilhouette,slim-fit,2
hasWaistline,fitted,belongsToCategory,upperbody,2
hasWaistline,fitted,depicts,t-shirt,2
hasSilhouette,slim-fit,depicts,t-shirt,2
hasWaistline,defined,hasMaterialType,cotton,2
hasNeckline,crew-neck,hasOpeningType,round neck,2
hasWaistline,defined,hasSleeveType,short-sleeve,2
hasOpeningType,round neck,hasNeckline,crew-neck,2
hasWaistline,defined,hasCollarType,crew-neck,2
hasWaistline,defined,hasLength,short,2
hasMaterialType,cotton,hasWaistline,defined,2
hasSleeveType,short-sleeve,hasWaistline,defined,2
hasCollarType,crew-neck,hasWaistline,defined,2
hasLength,short,hasWaistline,defined,2
belongsToCategory,upperbody,hasWaistline,defined,2
depicts,t-shirt,hasWaistline,defined,2
hasWaistline,defined,belongsToCategory,upperbody,2
hasWaistline,defined,depicts,t-shirt,2
hasOpeningType,crew neck,hasPattern,striped,2
hasOpeningType,crew neck,hasMaterialType,cotton,2
hasPattern,striped,hasOpeningType,crew neck,2
hasMaterialType,cotton,hasOpeningType,crew neck,2
hasSleeveType,short-sleeve,hasOpeningType,crew neck,2
hasNeckline,round neck,hasOpeningType,crew neck,2
hasLength,short,hasOpeningType,crew neck,2
belongsToCategory,upperbody,hasOpeningType,crew neck,2
depicts,t-shirt,hasOpeningType,crew neck,2
hasOpeningType,crew neck,hasSleeveType,short-sleeve,2
hasOpeningType,crew neck,hasNeckline,round neck,2
hasOpeningType,crew neck,hasLength,short,2
hasOpeningType,crew neck,belongsToCategory,upperbody,2
hasOpeningType,crew neck,depicts,t-shirt,2
hasWaistline,high-waisted,hasPattern,striped,2
hasSilhouette,a-line,hasPattern,striped,2
hasWaistline,high-waisted,hasMaterialType,cotton,2
hasSilhouette,a-line,hasMaterialType,cotton,2
hasWaistline,high-waisted,hasSleeveType,short-sleeve,2
hasSilhouette,a-line,hasSleeveType,short-sleeve,2
hasSilhouette,a-line,hasCollarType,crew-neck,2
hasSilhouette,a-line,hasLength,short,2
hasPattern,striped,hasWaistline,high-waisted,2
hasMaterialType,cotton,hasWaistline,high-waisted,2
hasSleeveType,short-sleeve,hasWaistline,high-waisted,2
belongsToCategory,upperbody,hasWaistline,high-waisted,2
hasPattern,striped,hasSilhouette,a-line,2
hasMaterialType,cotton,hasSilhouette,a-line,2
hasSleeveType,short-sleeve,hasSilhouette,a-line,2
hasCollarType,crew-neck,hasSilhouette,a-line,2
hasLength,short,hasSilhouette,a-line,2
belongsToCategory,upperbody,hasSilhouette,a-line,2
depicts,t-shirt,hasSilhouette,a-line,2
hasWaistline,high-waisted,belongsToCategory,upperbody,2
hasSilhouette,a-line,belongsToCategory,upperbody,2
hasSilhouette,a-line,depicts,t-shirt,2
hasNickname,t-shirt,hasNeckline,round neck,2
hasNickname,t-shirt,hasLength,short,2
hasNeckline,round neck,hasNickname,t-shirt,2
hasLength,short,hasNickname,t-shirt,2
hasOpeningType,button-down,hasMaterialType,cotton,2
hasMaterialType,cotton,hasOpeningType,button-down,2
hasSleeveType,short-sleeve,hasOpeningType,button-down,2
hasCollarType,crew-neck,hasOpeningType,button-down,2
belongsToCategory,upperbody,hasOpeningType,button-down,2
depicts,t-shirt,hasOpeningType,button-down,2
hasOpeningType,button-down,hasSleeveType,short-sleeve,2
hasWaistline,natural,hasNeckline,crew-neck,2
hasOpeningType,button-down,hasCollarType,crew-neck,2
hasNeckline,crew-neck,hasWaistline,natural,2
hasOpeningType,button-down,belongsToCategory,upperbody,2
hasOpeningType,button-down,depicts,t-shirt,2
hasWaistline,no waist,hasSleeveType,short-sleeve,2
hasWaistline,no waist,hasNeckline,round neck,2
hasWaistline,no waist,hasCollarType,crew-neck,2
hasWaistline,no waist,hasLength,short,2
hasSleeveType,short-sleeve,hasWaistline,no waist,2
hasNeckline,round neck,hasWaistline,no waist,2
hasCollarType,crew-neck,hasWaistline,no waist,2
hasLength,short,hasWaistline,no waist,2
hasSilhouette,regular fit,hasWaistline,no waist,2
belongsToCategory,upperbody,hasWaistline,no waist,2
hasWaistline,no waist,hasSilhouette,regular fit,2
hasWaistline,no waist,belongsToCategory,upperbody,2
hasLength,short,hasPattern,solid color,2
hasSilhouette,regular fit,hasNeckline,crew neck,2
hasPattern,solid color,hasLength,short,2
hasNeckline,crew neck,hasSilhouette,regular fit,2
hasLength,short sleeve,hasOpeningType,round neck,2
hasLength,short sleeve,hasNeckline,crew neck,2
hasOpeningType,round neck,hasLength,short sleeve,2
hasNeckline,crew neck,hasLength,short sleeve,2
hasSilhouette,crew neck,hasLength,short sleeve,2
hasLength,short sleeve,hasSilhouette,crew neck,2
depicts,t-shirt,hasSilhouette,crew neck,2
hasSilhouette,crew neck,depicts,t-shirt,2
hasMaterialType,cotton,hasPattern,graphic print,2
hasSleeveType,short-sleeve,hasPattern,graphic print,2
hasNeckline,round neck,hasPattern,graphic print,2
hasCollarType,crew-neck,hasPattern,graphic print,2
hasLength,short,hasPattern,graphic print,2
hasWaistline,natural-waist,hasPattern,graphic print,2
hasSilhouette,regular fit,hasPattern,graphic print,2
belongsToCategory,upperbody,hasPattern,graphic print,2
depicts,t-shirt,hasPattern,graphic print,2
hasPattern,graphic print,hasMaterialType,cotton,2
hasPattern,graphic print,hasSleeveType,short-sleeve,2
hasPattern,graphic print,hasNeckline,round neck,2
hasPattern,graphic print,hasCollarType,crew-neck,2
hasPattern,graphic print,hasLength,short,2
hasPattern,graphic print,hasWaistline,natural-waist,2
hasPattern,graphic print,hasSilhouette,regular fit,2
hasPattern,graphic print,belongsToCategory,upperbody,2
hasPattern,graphic print,depicts,t-shirt,2
hasNeckline,round neck,hasPattern,solid color,2
hasPattern,solid color,hasNeckline,round neck,2
hasSilhouette,crew neck,hasCollarType,crew-neck,2
hasCollarType,crew-neck,hasSilhouette,crew neck,2
hasOpeningType,crew neck opening,hasFabricTreatment,plain weave,2
hasFabricTreatment,plain weave,hasOpeningType,crew neck opening,2
hasSleeveType,short-sleeve,hasMaterialType,cotton blend,2
hasCollarType,crew-neck,hasMaterialType,cotton blend,2
hasLength,short,hasMaterialType,cotton blend,2
belongsToCategory,upperbody,hasMaterialType,cotton blend,2
depicts,t-shirt,hasMaterialType,cotton blend,2
hasMaterialType,cotton blend,hasSleeveType,short-sleeve,2
hasMaterialType,cotton blend,hasCollarType,crew-neck,2
hasMaterialType,cotton blend,hasLength,short,2
hasSilhouette,fitted,hasWaistline,natural,2
hasWaistline,natural,hasSilhouette,fitted,2
hasMaterialType,cotton blend,belongsToCategory,upperbody,2
hasMaterialType,cotton blend,depicts,t-shirt,2
hasLength,short sleeve,hasAnimalPattern,n/a,2
depicts,shirt,hasAnimalPattern,n/a,2
hasLength,short sleeve,hasFabricTreatment,n/a,2
depicts,shirt,hasFabricTreatment,n/a,2
hasLength,short sleeve,hasLeatherType,n/a,2
depicts,shirt,hasLeatherType,n/a,2
hasOpeningType,n/a,hasMaterialType,cotton,2
hasMaterialType,cotton,hasOpeningType,n/a,2
hasSleeveType,short-sleeve,hasOpeningType,n/a,2
belongsToCategory,upperbody,hasOpeningType,n/a,2
hasLength,short sleeve,hasPocketType,n/a,2
depicts,shirt,hasPocketType,n/a,2
hasOpeningType,n/a,hasSleeveType,short-sleeve,2
hasAnimalPattern,n/a,hasLength,short sleeve,2
hasFabricTreatment,n/a,hasLength,short sleeve,2
hasLeatherType,n/a,hasLength,short sleeve,2
hasPocketType,n/a,hasLength,short sleeve,2
hasWaistline,n/a,hasLength,short sleeve,2
hasLength,short sleeve,hasWaistline,n/a,2
depicts,shirt,hasWaistline,n/a,2
hasOpeningType,n/a,belongsToCategory,upperbody,2
hasAnimalPattern,n/a,depicts,shirt,2
hasFabricTreatment,n/a,depicts,shirt,2
hasLeatherType,n/a,depicts,shirt,2
hasPocketType,n/a,depicts,shirt,2
hasWaistline,n/a,depicts,shirt,2
hasCollarType,crew-neck,hasAnimalPattern,n/a,2
hasCollarType,crew-neck,hasFabricTreatment,n/a,2
hasCollarType,crew-neck,hasLeatherType,n/a,2
hasLapelType,n/a,hasMaterialType,cotton,2
hasCollarType,crew-neck,hasPocketType,n/a,2
hasLapelType,n/a,hasSleeveType,short-sleeve,2
hasMaterialType,cotton,hasLapelType,n/a,2
hasSleeveType,short-sleeve,hasLapelType,n/a,2
hasCollarType,crew-neck,hasLapelType,n/a,2
belongsToCategory,upperbody,hasLapelType,n/a,2
hasAnimalPattern,n/a,hasCollarType,crew-neck,2
hasFabricTreatment,n/a,hasCollarType,crew-neck,2
hasLeatherType,n/a,hasCollarType,crew-neck,2
hasPocketType,n/a,hasCollarType,crew-neck,2
hasLapelType,n/a,hasCollarType,crew-neck,2
hasWaistline,n/a,hasCollarType,crew-neck,2
hasCollarType,crew-neck,hasWaistline,n/a,2
hasLapelType,n/a,belongsToCategory,upperbody,2
hasPocketType,patch pocket,hasPattern,striped,1
hasSleeveType,long-sleeve,hasPattern,striped,1
hasOpeningType,button,hasFabricTreatment,plain weave,1
hasPocketType,patch pocket,hasFabricTreatment,plain weave,1
hasSleeveType,long-sleeve,hasFabricTreatment,plain weave,1
hasLength,short sleeve,hasFabricTreatment,plain weave,1
hasWaistline,straight,hasFabricTreatment,plain weave,1
hasPocketType,patch pocket,hasMaterialType,cotton,1
hasSleeveType,long-sleeve,hasMaterialType,cotton,1
hasFabricTreatment,plain weave,hasOpeningType,button,1
hasPocketType,patch pocket,hasOpeningType,button,1
hasSleeveType,long-sleeve,hasOpeningType,button,1
hasLength,short sleeve,hasOpeningType,button,1
hasWaistline,straight,hasOpeningType,button,1
hasSilhouette,regular fit,hasOpeningType,button,1
hasPattern,striped,hasPocketType,patch pocket,1
hasFabricTreatment,plain weave,hasPocketType,patch pocket,1
hasMaterialType,cotton,hasPocketType,patch pocket,1
hasOpeningType,button,hasPocketType,patch pocket,1
hasSleeveType,long-sleeve,hasPocketType,patch pocket,1
hasNeckline,round neck,hasPocketType,patch pocket,1
hasCollarType,crew-neck,hasPocketType,patch pocket,1
hasLength,short sleeve,hasPocketType,patch pocket,1
