relation1,attribute1,relation2,attribute2,frequency
belongsToCategory,lowerbody,hasLeatherType,full-grain leather,4
hasMaterialType,leather,hasLeatherType,full-grain leather,4
hasMaterialType,leather,hasPattern,solid color,4
hasSilhouette,round toe,hasPattern,solid color,4
belongsToCategory,lowerbody,hasPattern,solid color,4
depicts,shoes,hasPattern,solid color,4
hasPattern,solid color,hasMaterialType,leather,4
hasNeckline,round neckline,hasMaterialType,leather,4
hasMaterialType,leather,hasNeckline,round neckline,4
hasSilhouette,round toe,hasNeckline,round neckline,4
belongsToCategory,lowerbody,hasNeckline,round neckline,4
depicts,shoes,hasNeckline,round neckline,4
hasPattern,solid color,hasSilhouette,round toe,4
hasNeckline,round neckline,hasSilhouette,round toe,4
hasPattern,solid color,belongsToCategory,lowerbody,4
hasNeckline,round neckline,belongsToCategory,lowerbody,4
hasPattern,solid color,depicts,shoes,4
hasNeckline,round neckline,depicts,shoes,4
hasLength,short,depicts,shoes,3
hasLength,short,belongsToCategory,lowerbody,3
depicts,shoes,hasLength,short,3
belongsToCategory,lowerbody,hasLength,short,3
hasMaterialType,leather,hasLength,short,3
hasLength,short,hasMaterialType,leather,3
hasLeatherType,nubuck,hasMaterialType,leather,3
hasMaterialType,leather,hasLeatherType,nubuck,3
hasSilhouette,round toe,hasLeatherType,nubuck,3
belongsToCategory,lowerbody,hasLeatherType,nubuck,3
depicts,shoes,hasLeatherType,nubuck,3
hasLeatherType,nubuck,hasSilhouette,round toe,3
hasLeatherType,nubuck,belongsToCategory,lowerbody,3
hasLeatherType,nubuck,depicts,shoes,3
hasSilhouette,round toe,hasLeatherType,full-grain leather,3
hasSleeveType,short-sleeve,hasMaterialType,leather,3
hasMaterialType,leather,hasSleeveType,short-sleeve,3
hasSilhouette,round toe,hasSleeveType,short-sleeve,3
belongsToCategory,lowerbody,hasSleeveType,short-sleeve,3
depicts,shoes,hasSleeveType,short-sleeve,3
hasLeatherType,full-grain leather,hasSilhouette,round toe,3
hasSleeveType,short-sleeve,hasSilhouette,round toe,3
hasSleeveType,short-sleeve,belongsToCategory,lowerbody,3
hasSleeveType,short-sleeve,depicts,shoes,3
hasMaterialType,leather,hasFabricTreatment,suede,3
hasSilhouette,round toe,hasFabricTreatment,suede,3
belongsToCategory,lowerbody,hasFabricTreatment,suede,3
depicts,shoes,hasFabricTreatment,suede,3
hasFabricTreatment,suede,hasMaterialType,leather,3
hasLength,low-top,hasOpeningType,lace-up,3
hasOpeningType,lace-up,hasLength,low-top,3
hasFabricTreatment,suede,hasSilhouette,round toe,3
hasFabricTreatment,suede,belongsToCategory,lowerbody,3
hasFabricTreatment,suede,depicts,shoes,3
hasMaterialType,leather,hasFabricTreatment,suede finish,3
hasSilhouette,round toe,hasFabricTreatment,suede finish,3
belongsToCategory,lowerbody,hasFabricTreatment,suede finish,3
depicts,shoes,hasFabricTreatment,suede finish,3
hasFabricTreatment,suede finish,hasMaterialType,leather,3
hasFabricTreatment,suede finish,hasSilhouette,round toe,3
hasFabricTreatment,suede finish,belongsToCategory,lowerbody,3
hasFabricTreatment,suede finish,depicts,shoes,3
hasLength,ankle-high,hasLeatherType,full grain leather,2
hasLeatherType,full grain leather,hasLength,ankle-high,2
hasLength,full length,hasMaterialType,leather,2
hasMaterialType,leather,hasLength,full length,2
hasSilhouette,round toe,hasLength,full length,2
belongsToCategory,lowerbody,hasLength,full length,2
depicts,shoes,hasLength,full length,2
hasLength,full length,hasSilhouette,round toe,2
hasLength,full length,belongsToCategory,lowerbody,2
hasLength,full length,depicts,shoes,2
hasLeatherType,full-grain leather,hasPattern,solid color,2
hasSleeveType,short-sleeve,hasPattern,solid color,2
hasNeckline,round neckline,hasPattern,solid color,2
hasLength,ankle-high,hasPattern,solid color,2
hasPattern,solid color,hasLeatherType,full-grain leather,2
hasSleeveType,short-sleeve,hasLeatherType,full-grain leather,2
hasPattern,solid color,hasSleeveType,short-sleeve,2
hasLeatherType,full-grain leather,hasSleeveType,short-sleeve,2
hasPattern,solid color,hasNeckline,round neckline,2
hasLength,ankle-high,hasNeckline,round neckline,2
hasPattern,solid color,hasLength,ankle-high,2
hasNeckline,round neckline,hasLength,ankle-high,2
belongsToCategory,lowerbody,hasLeatherType,leather,2
depicts,shoes,hasLeatherType,leather,2
hasLeatherType,leather,belongsToCategory,lowerbody,2
hasLeatherType,leather,depicts,shoes,2
hasOpeningType,lace-up,hasFabricTreatment,suede,2
hasLength,low-top,hasFabricTreatment,suede,2
hasFabricTreatment,suede,hasOpeningType,lace-up,2
hasFabricTreatment,suede,hasLength,low-top,2
hasLeatherType,full grain leather,hasPattern,solid color,2
hasPattern,solid color,hasLeatherType,full grain leather,2
hasNeckline,round neckline,hasLeatherType,full grain leather,2
hasLeatherType,full grain leather,hasNeckline,round neckline,2
hasMaterialType,leather,hasLeatherType,smooth leather,2
hasSilhouette,round toe,hasLeatherType,smooth leather,2
belongsToCategory,lowerbody,hasLeatherType,smooth leather,2
depicts,shoes,hasLeatherType,smooth leather,2
hasLeatherType,smooth leather,hasMaterialType,leather,2
hasLeatherType,smooth leather,hasSilhouette,round toe,2
hasLeatherType,smooth leather,belongsToCategory,lowerbody,2
hasLeatherType,smooth leather,depicts,shoes,2
hasSleeveType,short-sleeve,hasFabricTreatment,suede finish,2
hasLength,ankle boots,hasFabricTreatment,suede finish,2
hasFabricTreatment,suede finish,hasSleeveType,short-sleeve,2
hasLength,ankle boots,hasSleeveType,short-sleeve,2
hasFabricTreatment,suede finish,hasLength,ankle boots,2
hasSleeveType,short-sleeve,hasLength,ankle boots,2
hasLeatherType,nubuck,hasFabricTreatment,suede,2
hasFabricTreatment,suede,hasLeatherType,nubuck,2
hasNeckline,round neckline,hasOpeningType,slip-on,2
hasOpeningType,slip-on,hasNeckline,round neckline,2
hasSilhouette,round toe,hasLength,short,2
hasLength,short,hasSilhouette,round toe,2
hasMaterialType,leather,hasFabricTreatment,embossed,2
hasLength,low-top,hasFabricTreatment,embossed,2
hasSilhouette,round toe,hasFabricTreatment,embossed,2
belongsToCategory,lowerbody,hasFabricTreatment,embossed,2
depicts,shoes,hasFabricTreatment,embossed,2
hasFabricTreatment,embossed,hasMaterialType,leather,2
hasFabricTreatment,embossed,hasLength,low-top,2
hasFabricTreatment,embossed,hasSilhouette,round toe,2
hasFabricTreatment,embossed,belongsToCategory,lowerbody,2
hasFabricTreatment,embossed,depicts,shoes,2
hasLength,flat,hasMaterialType,leather,2
hasMaterialType,leather,hasLength,flat,2
hasSilhouette,round toe,hasLength,flat,2
belongsToCategory,lowerbody,hasLength,flat,2
depicts,shoes,hasLength,flat,2
hasLength,flat,hasSilhouette,round toe,2
hasLength,flat,belongsToCategory,lowerbody,2
hasLength,flat,depicts,shoes,2
hasLength,midi,hasMaterialType,leather,1
hasMaterialType,leather,hasLength,midi,1
hasSilhouette,round toe,hasLength,midi,1
belongsToCategory,lowerbody,hasLength,midi,1
depicts,shoes,hasLength,midi,1
hasLength,midi,hasSilhouette,round toe,1
hasLength,midi,belongsToCategory,lowerbody,1
hasLength,midi,depicts,shoes,1
hasMaterialType,leather,hasLeatherType,cow leather,1
hasOpeningType,lace-up,hasLeatherType,cow leather,1
hasLength,low-top shoes,hasLeatherType,cow leather,1
hasSilhouette,round toe,hasLeatherType,cow leather,1
belongsToCategory,lowerbody,hasLeatherType,cow leather,1
depicts,shoes,hasLeatherType,cow leather,1
hasLeatherType,cow leather,hasMaterialType,leather,1
hasLength,low-top shoes,hasMaterialType,leather,1
hasLeatherType,cow leather,hasOpeningType,lace-up,1
hasLength,low-top shoes,hasOpeningType,lace-up,1
hasLeatherType,cow leather,hasLength,low-top shoes,1
hasMaterialType,leather,hasLength,low-top shoes,1
hasOpeningType,lace-up,hasLength,low-top shoes,1
hasSilhouette,round toe,hasLength,low-top shoes,1
belongsToCategory,lowerbody,hasLength,low-top shoes,1
depicts,shoes,hasLength,low-top shoes,1
hasLeatherType,cow leather,hasSilhouette,round toe,1
hasLength,low-top shoes,hasSilhouette,round toe,1
hasLeatherType,cow leather,belongsToCategory,lowerbody,1
hasLength,low-top shoes,belongsToCategory,lowerbody,1
hasLeatherType,cow leather,depicts,shoes,1
hasLength,low-top shoes,depicts,shoes,1
depicts,shoes,hasSilhouette,slip-on,1
belongsToCategory,lowerbody,hasSilhouette,slip-on,1
hasLength,short,hasSilhouette,slip-on,1
hasOpeningType,shoes,hasSilhouette,slip-on,1
hasMaterialType,leather,hasSilhouette,slip-on,1
hasLeatherType,full-grain leather,hasSilhouette,slip-on,1
depicts,shoes,hasSleeveType,slip-on,1
belongsToCategory,lowerbody,hasSleeveType,slip-on,1
hasLength,short,hasSleeveType,slip-on,1
hasOpeningType,shoes,hasSleeveType,slip-on,1
hasMaterialType,leather,hasSleeveType,slip-on,1
hasLeatherType,full-grain leather,hasSleeveType,slip-on,1
hasSilhouette,slip-on,depicts,shoes,1
hasSleeveType,slip-on,depicts,shoes,1
hasSilhouette,slip-on,belongsToCategory,lowerbody,1
hasSleeveType,slip-on,belongsToCategory,lowerbody,1
hasOpeningType,shoes,belongsToCategory,lowerbody,1
hasSilhouette,slip-on,hasLength,short,1
hasSleeveType,slip-on,hasLength,short,1
hasOpeningType,shoes,hasLength,short,1
hasLeatherType,full-grain leather,hasLength,short,1
hasSilhouette,slip-on,hasOpeningType,shoes,1
hasSleeveType,slip-on,hasOpeningType,shoes,1
belongsToCategory,lowerbody,hasOpeningType,shoes,1
hasLength,short,hasOpeningType,shoes,1
hasMaterialType,leather,hasOpeningType,shoes,1
hasLeatherType,full-grain leather,hasOpeningType,shoes,1
hasSilhouette,slip-on,hasMaterialType,leather,1
hasSleeveType,slip-on,hasMaterialType,leather,1
hasOpeningType,shoes,hasMaterialType,leather,1
hasSilhouette,slip-on,hasLeatherType,full-grain leather,1
hasSleeveType,slip-on,hasLeatherType,full-grain leather,1
hasLength,short,hasLeatherType,full-grain leather,1
hasOpeningType,shoes,hasLeatherType,full-grain leather,1
hasLength,ankle-high,hasLeatherType,nubuck,1
hasLeatherType,nubuck,hasLength,ankle-high,1
hasOpeningType,lace-up closure,hasPattern,solid color,1
hasOpeningType,lace-up closure,hasLeatherType,full-grain leather,1
hasNeckline,round neckline,hasLeatherType,full-grain leather,1
hasLength,ankle-high,hasLeatherType,full-grain leather,1
hasOpeningType,lace-up closure,hasMaterialType,leather,1
hasPattern,solid color,hasOpeningType,lace-up closure,1
hasLeatherType,full-grain leather,hasOpeningType,lace-up closure,1
hasMaterialType,leather,hasOpeningType,lace-up closure,1
hasSleeveType,short-sleeve,hasOpeningType,lace-up closure,1
hasNeckline,round neckline,hasOpeningType,lace-up closure,1
hasLength,ankle-high,hasOpeningType,lace-up closure,1
hasSilhouette,round toe,hasOpeningType,lace-up closure,1
belongsToCategory,lowerbody,hasOpeningType,lace-up closure,1
depicts,shoes,hasOpeningType,lace-up closure,1
hasOpeningType,lace-up closure,hasSleeveType,short-sleeve,1
hasNeckline,round neckline,hasSleeveType,short-sleeve,1
hasLength,ankle-high,hasSleeveType,short-sleeve,1
hasLeatherType,full-grain leather,hasNeckline,round neckline,1
hasOpeningType,lace-up closure,hasNeckline,round neckline,1
hasSleeveType,short-sleeve,hasNeckline,round neckline,1
hasLeatherType,full-grain leather,hasLength,ankle-high,1
hasOpeningType,lace-up closure,hasLength,ankle-high,1
hasSleeveType,short-sleeve,hasLength,ankle-high,1
hasOpeningType,lace-up closure,hasSilhouette,round toe,1
hasOpeningType,lace-up closure,belongsToCategory,lowerbody,1
hasOpeningType,lace-up closure,depicts,shoes,1
hasLength,ankle boots,hasOpeningType,lace-up,1
hasOpeningType,lace-up,hasLength,ankle boots,1
hasLeatherType,full grain leather,hasFabricTreatment,smooth finish,1
hasMaterialType,leather,hasFabricTreatment,smooth finish,1
hasOpeningType,slip-on shoes,hasFabricTreatment,smooth finish,1
hasSleeveType,unadorned sleeves,hasFabricTreatment,smooth finish,1
hasLength,low-top,hasFabricTreatment,smooth finish,1
hasSilhouette,round toe,hasFabricTreatment,smooth finish,1
belongsToCategory,lowerbody,hasFabricTreatment,smooth finish,1
depicts,shoes,hasFabricTreatment,smooth finish,1
hasFabricTreatment,smooth finish,hasLeatherType,full grain leather,1
hasOpeningType,slip-on shoes,hasLeatherType,full grain leather,1
hasSleeveType,unadorned sleeves,hasLeatherType,full grain leather,1
hasLength,low-top,hasLeatherType,full grain leather,1
hasFabricTreatment,smooth finish,hasMaterialType,leather,1
hasOpeningType,slip-on shoes,hasMaterialType,leather,1
hasSleeveType,unadorned sleeves,hasMaterialType,leather,1
hasFabricTreatment,smooth finish,hasOpeningType,slip-on shoes,1
hasLeatherType,full grain leather,hasOpeningType,slip-on shoes,1
hasMaterialType,leather,hasOpeningType,slip-on shoes,1
hasSleeveType,unadorned sleeves,hasOpeningType,slip-on shoes,1
hasLength,low-top,hasOpeningType,slip-on shoes,1
hasSilhouette,round toe,hasOpeningType,slip-on shoes,1
belongsToCategory,lowerbody,hasOpeningType,slip-on shoes,1
depicts,shoes,hasOpeningType,slip-on shoes,1
hasFabricTreatment,smooth finish,hasSleeveType,unadorned sleeves,1
hasLeatherType,full grain leather,hasSleeveType,unadorned sleeves,1
hasMaterialType,leather,hasSleeveType,unadorned sleeves,1
hasOpeningType,slip-on shoes,hasSleeveType,unadorned sleeves,1
hasLength,low-top,hasSleeveType,unadorned sleeves,1
hasSilhouette,round toe,hasSleeveType,unadorned sleeves,1
belongsToCategory,lowerbody,hasSleeveType,unadorned sleeves,1
depicts,shoes,hasSleeveType,unadorned sleeves,1
hasFabricTreatment,smooth finish,hasLength,low-top,1
hasLeatherType,full grain leather,hasLength,low-top,1
hasOpeningType,slip-on shoes,hasLength,low-top,1
hasSleeveType,unadorned sleeves,hasLength,low-top,1
hasFabricTreatment,smooth finish,hasSilhouette,round toe,1
hasOpeningType,slip-on shoes,hasSilhouette,round toe,1
hasSleeveType,unadorned sleeves,hasSilhouette,round toe,1
hasFabricTreatment,smooth finish,belongsToCategory,lowerbody,1
hasOpeningType,slip-on shoes,belongsToCategory,lowerbody,1
hasSleeveType,unadorned sleeves,belongsToCategory,lowerbody,1
hasFabricTreatment,smooth finish,depicts,shoes,1
hasOpeningType,slip-on shoes,depicts,shoes,1
hasSleeveType,unadorned sleeves,depicts,shoes,1
hasLength,low heel,hasLeatherType,leather,1
hasSilhouette,round toe,hasLeatherType,leather,1
hasLeatherType,leather,hasLength,low heel,1
hasSilhouette,round toe,hasLength,low heel,1
belongsToCategory,lowerbody,hasLength,low heel,1
depicts,shoes,hasLength,low heel,1
hasLeatherType,leather,hasSilhouette,round toe,1
hasLength,low heel,hasSilhouette,round toe,1
hasLength,low heel,belongsToCategory,lowerbody,1
hasLength,low heel,depicts,shoes,1
hasOpeningType,shoe opening,hasPattern,solid color,1
hasSleeveType,sleeveless,hasPattern,solid color,1
hasOpeningType,shoe opening,hasLeatherType,full grain leather,1
hasSleeveType,sleeveless,hasLeatherType,full grain leather,1
hasOpeningType,shoe opening,hasMaterialType,leather,1
hasSleeveType,sleeveless,hasMaterialType,leather,1
hasPattern,solid color,hasOpeningType,shoe opening,1
hasLeatherType,full grain leather,hasOpeningType,shoe opening,1
hasMaterialType,leather,hasOpeningType,shoe opening,1
hasSleeveType,sleeveless,hasOpeningType,shoe opening,1
hasNeckline,round neckline,hasOpeningType,shoe opening,1
hasLength,ankle-high,hasOpeningType,shoe opening,1
hasSilhouette,round toe,hasOpeningType,shoe opening,1
belongsToCategory,lowerbody,hasOpeningType,shoe opening,1
depicts,shoes,hasOpeningType,shoe opening,1
hasPattern,solid color,hasSleeveType,sleeveless,1
hasLeatherType,full grain leather,hasSleeveType,sleeveless,1
hasMaterialType,leather,hasSleeveType,sleeveless,1
hasOpeningType,shoe opening,hasSleeveType,sleeveless,1
hasNeckline,round neckline,hasSleeveType,sleeveless,1
hasLength,ankle-high,hasSleeveType,sleeveless,1
hasSilhouette,round toe,hasSleeveType,sleeveless,1
belongsToCategory,lowerbody,hasSleeveType,sleeveless,1
depicts,shoes,hasSleeveType,sleeveless,1
hasOpeningType,shoe opening,hasNeckline,round neckline,1
hasSleeveType,sleeveless,hasNeckline,round neckline,1
hasOpeningType,shoe opening,hasLength,ankle-high,1
hasSleeveType,sleeveless,hasLength,ankle-high,1
hasOpeningType,shoe opening,hasSilhouette,round toe,1
hasSleeveType,sleeveless,hasSilhouette,round toe,1
hasOpeningType,shoe opening,belongsToCategory,lowerbody,1
hasSleeveType,sleeveless,belongsToCategory,lowerbody,1
hasOpeningType,shoe opening,depicts,shoes,1
hasSleeveType,sleeveless,depicts,shoes,1
hasMaterialType,leather,hasLeatherType,calf skin,1
hasOpeningType,velcro fastener,hasLeatherType,calf skin,1
hasSleeveType,closed toe,hasLeatherType,calf skin,1
hasLength,ankle-high,hasLeatherType,calf skin,1
hasSilhouette,round toe,hasLeatherType,calf skin,1
belongsToCategory,lowerbody,hasLeatherType,calf skin,1
depicts,shoes,hasLeatherType,calf skin,1
hasLeatherType,calf skin,hasMaterialType,leather,1
hasOpeningType,velcro fastener,hasMaterialType,leather,1
hasSleeveType,closed toe,hasMaterialType,leather,1
hasLeatherType,calf skin,hasOpeningType,velcro fastener,1
hasMaterialType,leather,hasOpeningType,velcro fastener,1
hasSleeveType,closed toe,hasOpeningType,velcro fastener,1
hasLength,ankle-high,hasOpeningType,velcro fastener,1
hasSilhouette,round toe,hasOpeningType,velcro fastener,1
belongsToCategory,lowerbody,hasOpeningType,velcro fastener,1
depicts,shoes,hasOpeningType,velcro fastener,1
hasLeatherType,calf skin,hasSleeveType,closed toe,1
hasMaterialType,leather,hasSleeveType,closed toe,1
hasOpeningType,velcro fastener,hasSleeveType,closed toe,1
hasLength,ankle-high,hasSleeveType,closed toe,1
hasSilhouette,round toe,hasSleeveType,closed toe,1
belongsToCategory,lowerbody,hasSleeveType,closed toe,1
depicts,shoes,hasSleeveType,closed toe,1
hasLeatherType,calf skin,hasLength,ankle-high,1
hasOpeningType,velcro fastener,hasLength,ankle-high,1
hasSleeveType,closed toe,hasLength,ankle-high,1
hasLeatherType,calf skin,hasSilhouette,round toe,1
hasOpeningType,velcro fastener,hasSilhouette,round toe,1
hasSleeveType,closed toe,hasSilhouette,round toe,1
hasLeatherType,calf skin,belongsToCategory,lowerbody,1
hasOpeningType,velcro fastener,belongsToCategory,lowerbody,1
hasSleeveType,closed toe,belongsToCategory,lowerbody,1
hasLeatherType,calf skin,depicts,shoes,1
hasOpeningType,velcro fastener,depicts,shoes,1
hasSleeveType,closed toe,depicts,shoes,1
hasSilhouette,pointed toe,hasMaterialType,leather,1
hasSilhouette,pointed toe,hasLeatherType,leather,1
hasMaterialType,leather,hasSilhouette,pointed toe,1
hasLeatherType,leather,hasSilhouette,pointed toe,1
belongsToCategory,lowerbody,hasSilhouette,pointed toe,1
depicts,shoes,hasSilhouette,pointed toe,1
hasSilhouette,pointed toe,belongsToCategory,lowerbody,1
hasSilhouette,pointed toe,depicts,shoes,1
hasFabricTreatment,suede finish,hasAnimalPattern,no animal print,1
hasLeatherType,full-grain leather,hasAnimalPattern,no animal print,1
hasMaterialType,leather,hasAnimalPattern,no animal print,1
hasOpeningType,zip closure,hasAnimalPattern,no animal print,1
hasSleeveType,short-sleeve,hasAnimalPattern,no animal print,1
hasNeckline,boat neckline,hasAnimalPattern,no animal print,1
hasLength,ankle boots,hasAnimalPattern,no animal print,1
hasSilhouette,round toe,hasAnimalPattern,no animal print,1
belongsToCategory,lowerbody,hasAnimalPattern,no animal print,1
depicts,shoes,hasAnimalPattern,no animal print,1
hasAnimalPattern,no animal print,hasFabricTreatment,suede finish,1
hasLeatherType,full-grain leather,hasFabricTreatment,suede finish,1
hasOpeningType,zip closure,hasFabricTreatment,suede finish,1
hasNeckline,boat neckline,hasFabricTreatment,suede finish,1
hasAnimalPattern,no animal print,hasLeatherType,full-grain leather,1
hasFabricTreatment,suede finish,hasLeatherType,full-grain leather,1
hasOpeningType,zip closure,hasLeatherType,full-grain leather,1
hasNeckline,boat neckline,hasLeatherType,full-grain leather,1
hasLength,ankle boots,hasLeatherType,full-grain leather,1
hasAnimalPattern,no animal print,hasMaterialType,leather,1
hasOpeningType,zip closure,hasMaterialType,leather,1
hasNeckline,boat neckline,hasMaterialType,leather,1
hasAnimalPattern,no animal print,hasOpeningType,zip closure,1
hasFabricTreatment,suede finish,hasOpeningType,zip closure,1
hasLeatherType,full-grain leather,hasOpeningType,zip closure,1
hasMaterialType,leather,hasOpeningType,zip closure,1
hasSleeveType,short-sleeve,hasOpeningType,zip closure,1
hasNeckline,boat neckline,hasOpeningType,zip closure,1
hasLength,ankle boots,hasOpeningType,zip closure,1
hasSilhouette,round toe,hasOpeningType,zip closure,1
belongsToCategory,lowerbody,hasOpeningType,zip closure,1
depicts,shoes,hasOpeningType,zip closure,1
hasAnimalPattern,no animal print,hasSleeveType,short-sleeve,1
hasOpeningType,zip closure,hasSleeveType,short-sleeve,1
hasNeckline,boat neckline,hasSleeveType,short-sleeve,1
hasAnimalPattern,no animal print,hasNeckline,boat neckline,1
hasFabricTreatment,suede finish,hasNeckline,boat neckline,1
hasLeatherType,full-grain leather,hasNeckline,boat neckline,1
hasMaterialType,leather,hasNeckline,boat neckline,1
hasOpeningType,zip closure,hasNeckline,boat neckline,1
hasSleeveType,short-sleeve,hasNeckline,boat neckline,1
hasLength,ankle boots,hasNeckline,boat neckline,1
hasSilhouette,round toe,hasNeckline,boat neckline,1
belongsToCategory,lowerbody,hasNeckline,boat neckline,1
depicts,shoes,hasNeckline,boat neckline,1
hasAnimalPattern,no animal print,hasLength,ankle boots,1
hasLeatherType,full-grain leather,hasLength,ankle boots,1
hasOpeningType,zip closure,hasLength,ankle boots,1
hasNeckline,boat neckline,hasLength,ankle boots,1
hasAnimalPattern,no animal print,hasSilhouette,round toe,1
hasOpeningType,zip closure,hasSilhouette,round toe,1
hasNeckline,boat neckline,hasSilhouette,round toe,1
hasAnimalPattern,no animal print,belongsToCategory,lowerbody,1
hasOpeningType,zip closure,belongsToCategory,lowerbody,1
hasNeckline,boat neckline,belongsToCategory,lowerbody,1
hasAnimalPattern,no animal print,depicts,shoes,1
hasOpeningType,zip closure,depicts,shoes,1
hasNeckline,boat neckline,depicts,shoes,1
hasFabricTreatment,suede finish,hasPattern,solid color,1
hasOpeningType,closed front,hasPattern,solid color,1
hasNeckline,crew neck,hasPattern,solid color,1
hasLength,ankle boots,hasPattern,solid color,1
hasPattern,solid color,hasFabricTreatment,suede finish,1
hasLeatherType,full grain leather,hasFabricTreatment,suede finish,1
hasOpeningType,closed front,hasFabricTreatment,suede finish,1
hasNeckline,crew neck,hasFabricTreatment,suede finish,1
hasFabricTreatment,suede finish,hasLeatherType,full grain leather,1
hasOpeningType,closed front,hasLeatherType,full grain leather,1
hasSleeveType,short-sleeve,hasLeatherType,full grain leather,1
hasNeckline,crew neck,hasLeatherType,full grain leather,1
hasLength,ankle boots,hasLeatherType,full grain leather,1
hasOpeningType,closed front,hasMaterialType,leather,1
hasNeckline,crew neck,hasMaterialType,leather,1
hasPattern,solid color,hasOpeningType,closed front,1
hasFabricTreatment,suede finish,hasOpeningType,closed front,1
hasLeatherType,full grain leather,hasOpeningType,closed front,1
hasMaterialType,leather,hasOpeningType,closed front,1
hasSleeveType,short-sleeve,hasOpeningType,closed front,1
hasNeckline,crew neck,hasOpeningType,closed front,1
hasLength,ankle boots,hasOpeningType,closed front,1
hasSilhouette,round toe,hasOpeningType,closed front,1
belongsToCategory,lowerbody,hasOpeningType,closed front,1
depicts,shoes,hasOpeningType,closed front,1
hasLeatherType,full grain leather,hasSleeveType,short-sleeve,1
hasOpeningType,closed front,hasSleeveType,short-sleeve,1
hasNeckline,crew neck,hasSleeveType,short-sleeve,1
hasPattern,solid color,hasNeckline,crew neck,1
hasFabricTreatment,suede finish,hasNeckline,crew neck,1
hasLeatherType,full grain leather,hasNeckline,crew neck,1
hasMaterialType,leather,hasNeckline,crew neck,1
hasOpeningType,closed front,hasNeckline,crew neck,1
hasSleeveType,short-sleeve,hasNeckline,crew neck,1
hasLength,ankle boots,hasNeckline,crew neck,1
hasSilhouette,round toe,hasNeckline,crew neck,1
belongsToCategory,lowerbody,hasNeckline,crew neck,1
depicts,shoes,hasNeckline,crew neck,1
hasPattern,solid color,hasLength,ankle boots,1
hasLeatherType,full grain leather,hasLength,ankle boots,1
hasOpeningType,closed front,hasLength,ankle boots,1
hasNeckline,crew neck,hasLength,ankle boots,1
