relation1,attribute1,relation2,attribute2,frequency
hasSleeveType,sleeveless,hasNeckline,round,4
hasMaterialType,synthetic,hasFabricTreatment,textured,4
hasOpeningType,slip-on,hasFabricTreatment,textured,4
belongsToCategory,lowerbody,hasFabricTreatment,textured,4
depicts,shoes,hasFabricTreatment,textured,4
hasFabricTreatment,textured,hasMaterialType,synthetic,4
hasFabricTreatment,textured,hasOpeningType,slip-on,4
hasFabricTreatment,textured,belongsToCategory,lowerbody,4
hasFabricTreatment,textured,depicts,shoes,4
hasMaterialType,synthetic,hasLeatherType,no leather,4
belongsToCategory,lowerbody,hasLeatherType,no leather,4
depicts,shoes,hasLeatherType,no leather,4
hasLeatherType,no leather,hasMaterialType,synthetic,4
hasLeatherType,no leather,belongsToCategory,lowerbody,4
hasLeatherType,no leather,depicts,shoes,4
hasNeckline,round neckline,hasOpeningType,slip-on,4
hasOpeningType,slip-on,hasNeckline,round neckline,4
hasMaterialType,synthetic,hasFabricTreatment,smooth,4
belongsToCategory,lowerbody,hasFabricTreatment,smooth,4
depicts,shoes,hasFabricTreatment,smooth,4
hasFabricTreatment,smooth,hasMaterialType,synthetic,4
hasFabricTreatment,smooth,belongsToCategory,lowerbody,4
hasFabricTreatment,smooth,depicts,shoes,4
hasPocketType,pocketless,hasMaterialType,synthetic,3
hasLength,low-top,hasMaterialType,synthetic,3
hasMaterialType,synthetic,hasPocketType,pocketless,3
hasSleeveType,sleeveless,hasPocketType,pocketless,3
belongsToCategory,lowerbody,hasPocketType,pocketless,3
hasPocketType,pocketless,hasSleeveType,sleeveless,3
hasLength,low-top,hasSleeveType,sleeveless,3
hasMaterialType,synthetic,hasLength,low-top,3
hasSleeveType,sleeveless,hasLength,low-top,3
hasSilhouette,slip-on,hasLength,low-top,3
belongsToCategory,lowerbody,hasLength,low-top,3
depicts,shoes,hasLength,low-top,3
hasLength,low-top,hasSilhouette,slip-on,3
hasPocketType,pocketless,belongsToCategory,lowerbody,3
hasLength,low-top,belongsToCategory,lowerbody,3
hasLength,low-top,depicts,shoes,3
hasMaterialType,synthetic,hasFabricTreatment,perforated,3
hasOpeningType,slip-on,hasFabricTreatment,perforated,3
belongsToCategory,lowerbody,hasFabricTreatment,perforated,3
depicts,shoes,hasFabricTreatment,perforated,3
hasOpeningType,slip-on,hasLeatherType,no leather,3
hasFabricTreatment,perforated,hasMaterialType,synthetic,3
hasFabricTreatment,perforated,hasOpeningType,slip-on,3
hasLeatherType,no leather,hasOpeningType,slip-on,3
hasFabricTreatment,perforated,belongsToCategory,lowerbody,3
hasFabricTreatment,perforated,depicts,shoes,3
hasNeckline,round neckline,hasSleeveType,short-sleeve,3
hasSilhouette,slip-on,hasSleeveType,short-sleeve,3
hasSleeveType,short-sleeve,hasNeckline,round neckline,3
hasSleeveType,short-sleeve,hasSilhouette,slip-on,3
hasSleeveType,short-sleeve,hasPattern,solid color,3
hasPattern,solid color,hasSleeveType,short-sleeve,3
hasOpeningType,slip-on,hasFabricTreatment,smooth,3
hasWaistline,high-waisted,hasMaterialType,synthetic,3
hasFabricTreatment,smooth,hasOpeningType,slip-on,3
hasMaterialType,synthetic,hasWaistline,high-waisted,3
hasOpeningType,closed opening,hasMaterialType,synthetic,3
hasMaterialType,synthetic,hasOpeningType,closed opening,3
hasSilhouette,slip-on,hasOpeningType,closed opening,3
belongsToCategory,lowerbody,hasOpeningType,closed opening,3
depicts,shoes,hasOpeningType,closed opening,3
hasOpeningType,closed opening,hasSilhouette,slip-on,3
hasOpeningType,closed opening,belongsToCategory,lowerbody,3
hasOpeningType,closed opening,depicts,shoes,3
hasLength,short,hasNeckline,round,3
hasSilhouette,slip-on,hasNeckline,round,3
hasNeckline,round,hasLength,short,3
hasNeckline,round,hasSilhouette,slip-on,3
hasLapelType,lapel-less,hasMaterialType,synthetic,2
hasNeckline,round neckline,hasPocketType,pocketless,2
hasLapelType,lapel-less,hasPocketType,pocketless,2
hasLength,low-top,hasPocketType,pocketless,2
hasSilhouette,slip-on,hasPocketType,pocketless,2
depicts,shoes,hasPocketType,pocketless,2
hasLapelType,lapel-less,hasSleeveType,sleeveless,2
hasPocketType,pocketless,hasNeckline,round neckline,2
hasLapelType,lapel-less,hasNeckline,round neckline,2
hasLength,low-top,hasNeckline,round neckline,2
hasMaterialType,synthetic,hasLapelType,lapel-less,2
hasPocketType,pocketless,hasLapelType,lapel-less,2
hasSleeveType,sleeveless,hasLapelType,lapel-less,2
hasNeckline,round neckline,hasLapelType,lapel-less,2
hasLength,low-top,hasLapelType,lapel-less,2
hasSilhouette,slip-on,hasLapelType,lapel-less,2
belongsToCategory,lowerbody,hasLapelType,lapel-less,2
depicts,shoes,hasLapelType,lapel-less,2
hasPocketType,pocketless,hasLength,low-top,2
hasNeckline,round neckline,hasLength,low-top,2
hasLapelType,lapel-less,hasLength,low-top,2
hasPocketType,pocketless,hasSilhouette,slip-on,2
hasLapelType,lapel-less,hasSilhouette,slip-on,2
hasLapelType,lapel-less,belongsToCategory,lowerbody,2
hasPocketType,pocketless,depicts,shoes,2
hasLapelType,lapel-less,depicts,shoes,2
hasNeckline,round,hasPattern,solid color,2
hasPattern,solid color,hasNeckline,round,2
hasSilhouette,flat,hasNeckline,round,2
hasNeckline,round,hasSilhouette,flat,2
hasLength,slip-on,hasMaterialType,synthetic,2
hasSilhouette,round toe,hasMaterialType,synthetic,2
hasSilhouette,round toe,hasOpeningType,slip-on,2
hasMaterialType,synthetic,hasLength,slip-on,2
belongsToCategory,lowerbody,hasLength,slip-on,2
depicts,shoes,hasLength,slip-on,2
hasMaterialType,synthetic,hasSilhouette,round toe,2
hasOpeningType,slip-on,hasSilhouette,round toe,2
belongsToCategory,lowerbody,hasSilhouette,round toe,2
depicts,shoes,hasSilhouette,round toe,2
hasLength,slip-on,belongsToCategory,lowerbody,2
hasSilhouette,round toe,belongsToCategory,lowerbody,2
hasLength,slip-on,depicts,shoes,2
hasSilhouette,round toe,depicts,shoes,2
hasFabricTreatment,perforated,hasPattern,striped,2
hasLength,ankle-high,hasPattern,striped,2
hasSilhouette,athletic,hasPattern,striped,2
hasPattern,striped,hasFabricTreatment,perforated,2
hasSleeveType,short-sleeve,hasFabricTreatment,perforated,2
hasLength,ankle-high,hasFabricTreatment,perforated,2
hasSleeveType,short-sleeve,hasLeatherType,no leather,2
hasNeckline,round neck,hasMaterialType,synthetic,2
hasSilhouette,athletic,hasMaterialType,synthetic,2
hasNeckline,round neck,hasOpeningType,slip-on,2
hasSilhouette,athletic,hasOpeningType,slip-on,2
hasFabricTreatment,perforated,hasSleeveType,short-sleeve,2
hasLeatherType,no leather,hasSleeveType,short-sleeve,2
hasNeckline,round neck,hasSleeveType,short-sleeve,2
hasMaterialType,synthetic,hasNeckline,round neck,2
hasOpeningType,slip-on,hasNeckline,round neck,2
hasSleeveType,short-sleeve,hasNeckline,round neck,2
belongsToCategory,lowerbody,hasNeckline,round neck,2
depicts,shoes,hasNeckline,round neck,2
hasPattern,striped,hasLength,ankle-high,2
hasFabricTreatment,perforated,hasLength,ankle-high,2
hasPattern,striped,hasSilhouette,athletic,2
hasMaterialType,synthetic,hasSilhouette,athletic,2
hasOpeningType,slip-on,hasSilhouette,athletic,2
belongsToCategory,lowerbody,hasSilhouette,athletic,2
depicts,shoes,hasSilhouette,athletic,2
hasNeckline,round neck,belongsToCategory,lowerbody,2
hasSilhouette,athletic,belongsToCategory,lowerbody,2
hasNeckline,round neck,depicts,shoes,2
hasSilhouette,athletic,depicts,shoes,2
hasNeckline,round neckline,hasFabricTreatment,perforated,2
hasFabricTreatment,perforated,hasNeckline,round neckline,2
hasPocketType,no-pockets,hasMaterialType,synthetic,2
hasPocketType,no-pockets,hasOpeningType,slip-on,2
hasMaterialType,synthetic,hasPocketType,no-pockets,2
hasOpeningType,slip-on,hasPocketType,no-pockets,2
belongsToCategory,lowerbody,hasPocketType,no-pockets,2
depicts,shoes,hasPocketType,no-pockets,2
hasPocketType,no-pockets,belongsToCategory,lowerbody,2
hasPocketType,no-pockets,depicts,shoes,2
hasSleeveType,sleeveless,hasFabricTreatment,textured,2
hasLength,short,hasFabricTreatment,textured,2
hasSilhouette,flat,hasFabricTreatment,textured,2
hasFabricTreatment,textured,hasSleeveType,sleeveless,2
hasFabricTreatment,textured,hasLength,short,2
hasFabricTreatment,textured,hasSilhouette,flat,2
hasMaterialType,synthetic,hasFabricTreatment,breathable mesh,2
hasSleeveType,sleeveless,hasFabricTreatment,breathable mesh,2
hasLength,ankle-high,hasFabricTreatment,breathable mesh,2
hasSilhouette,slip-on,hasFabricTreatment,breathable mesh,2
belongsToCategory,lowerbody,hasFabricTreatment,breathable mesh,2
depicts,shoes,hasFabricTreatment,breathable mesh,2
hasFabricTreatment,breathable mesh,hasMaterialType,synthetic,2
hasFabricTreatment,breathable mesh,hasSleeveType,sleeveless,2
hasFabricTreatment,breathable mesh,hasLength,ankle-high,2
hasFabricTreatment,breathable mesh,hasSilhouette,slip-on,2
hasFabricTreatment,breathable mesh,belongsToCategory,lowerbody,2
hasFabricTreatment,breathable mesh,depicts,shoes,2
hasLength,ankle-length,hasMaterialType,synthetic,2
hasMaterialType,synthetic,hasLength,ankle-length,2
hasSilhouette,slip-on,hasLength,ankle-length,2
belongsToCategory,lowerbody,hasLength,ankle-length,2
depicts,shoes,hasLength,ankle-length,2
hasLength,ankle-length,hasSilhouette,slip-on,2
hasLength,ankle-length,belongsToCategory,lowerbody,2
hasLength,ankle-length,depicts,shoes,2
hasSleeveType,short-sleeve,hasFabricTreatment,smooth,2
hasLength,ankle-high,hasFabricTreatment,smooth,2
hasFabricTreatment,smooth,hasSleeveType,short-sleeve,2
hasFabricTreatment,smooth,hasLength,ankle-high,2
belongsToCategory,lowerbody,hasWaistline,high-waisted,2
hasWaistline,high-waisted,belongsToCategory,lowerbody,2
hasWaistline,high-waisted,hasSleeveType,sleeveless,2
hasWaistline,high-waisted,hasLength,short,2
hasSleeveType,sleeveless,hasWaistline,high-waisted,2
hasLength,short,hasWaistline,high-waisted,2
hasSleeveType,sleeveless,hasLeatherType,no leather,2
hasNeckline,no neckline,hasMaterialType,synthetic,2
hasSleeveType,sleeveless,hasOpeningType,closed opening,2
hasLeatherType,no leather,hasSleeveType,sleeveless,2
hasOpeningType,closed opening,hasSleeveType,sleeveless,2
hasNeckline,no neckline,hasSleeveType,sleeveless,2
hasMaterialType,synthetic,hasNeckline,no neckline,2
hasSleeveType,sleeveless,hasNeckline,no neckline,2
hasSilhouette,slip-on,hasNeckline,no neckline,2
belongsToCategory,lowerbody,hasNeckline,no neckline,2
depicts,shoes,hasNeckline,no neckline,2
hasNeckline,no neckline,hasSilhouette,slip-on,2
hasNeckline,no neckline,belongsToCategory,lowerbody,2
hasNeckline,no neckline,depicts,shoes,2
hasLength,ankle length,hasMaterialType,synthetic,2
hasLength,ankle length,hasSleeveType,sleeveless,2
hasMaterialType,synthetic,hasLength,ankle length,2
hasSleeveType,sleeveless,hasLength,ankle length,2
belongsToCategory,lowerbody,hasLength,ankle length,2
depicts,shoes,hasLength,ankle length,2
hasLength,ankle length,belongsToCategory,lowerbody,2
hasLength,ankle length,depicts,shoes,2
hasLength,short,hasLeatherType,no leather,2
hasLeatherType,no leather,hasLength,short,2
hasPocketType,no pocket,hasMaterialType,synthetic,2
hasPocketType,no pocket,hasOpeningType,slip-on,2
hasMaterialType,synthetic,hasPocketType,no pocket,2
hasOpeningType,slip-on,hasPocketType,no pocket,2
hasSleeveType,sleeveless,hasPocketType,no pocket,2
hasLength,short,hasPocketType,no pocket,2
belongsToCategory,lowerbody,hasPocketType,no pocket,2
depicts,shoes,hasPocketType,no pocket,2
hasPocketType,no pocket,hasSleeveType,sleeveless,2
hasPocketType,no pocket,hasLength,short,2
hasPocketType,no pocket,belongsToCategory,lowerbody,2
hasPocketType,no pocket,depicts,shoes,2
hasOpeningType,closed opening,hasPattern,solid color,2
hasPattern,solid color,hasOpeningType,closed opening,2
hasNeckline,round neckline,hasOpeningType,closed opening,2
hasOpeningType,closed opening,hasNeckline,round neckline,2
hasSleeveType,sleeveless,hasPattern,striped,2
hasPattern,striped,hasSleeveType,sleeveless,2
hasLength,short,hasNeckline,round neckline,2
hasNeckline,round neckline,hasLength,short,2
hasSilhouette,slip-on,hasFabricTreatment,smooth,2
hasFabricTreatment,smooth,hasSilhouette,slip-on,2
hasSilhouette,slip-on,hasLength,short,2
hasLength,short,hasSilhouette,slip-on,2
hasMaterialType,synthetic,hasFabricTreatment,unbleached,1
hasOpeningType,closed toe,hasFabricTreatment,unbleached,1
hasPocketType,pocketless,hasFabricTreatment,unbleached,1
hasSleeveType,sleeveless,hasFabricTreatment,unbleached,1
hasNeckline,round neckline,hasFabricTreatment,unbleached,1
hasLapelType,lapel-less,hasFabricTreatment,unbleached,1
hasLength,low-top,hasFabricTreatment,unbleached,1
hasSilhouette,slip-on,hasFabricTreatment,unbleached,1
belongsToCategory,lowerbody,hasFabricTreatment,unbleached,1
depicts,shoes,hasFabricTreatment,unbleached,1
hasFabricTreatment,unbleached,hasMaterialType,synthetic,1
hasOpeningType,closed toe,hasMaterialType,synthetic,1
hasFabricTreatment,unbleached,hasOpeningType,closed toe,1
hasMaterialType,synthetic,hasOpeningType,closed toe,1
hasPocketType,pocketless,hasOpeningType,closed toe,1
hasSleeveType,sleeveless,hasOpeningType,closed toe,1
hasNeckline,round neckline,hasOpeningType,closed toe,1
hasLapelType,lapel-less,hasOpeningType,closed toe,1
hasLength,low-top,hasOpeningType,closed toe,1
hasSilhouette,slip-on,hasOpeningType,closed toe,1
belongsToCategory,lowerbody,hasOpeningType,closed toe,1
depicts,shoes,hasOpeningType,closed toe,1
hasFabricTreatment,unbleached,hasPocketType,pocketless,1
hasOpeningType,closed toe,hasPocketType,pocketless,1
hasFabricTreatment,unbleached,hasSleeveType,sleeveless,1
hasOpeningType,closed toe,hasSleeveType,sleeveless,1
hasFabricTreatment,unbleached,hasNeckline,round neckline,1
hasOpeningType,closed toe,hasNeckline,round neckline,1
hasFabricTreatment,unbleached,hasLapelType,lapel-less,1
hasOpeningType,closed toe,hasLapelType,lapel-less,1
hasFabricTreatment,unbleached,hasLength,low-top,1
hasOpeningType,closed toe,hasLength,low-top,1
hasFabricTreatment,unbleached,hasSilhouette,slip-on,1
hasOpeningType,closed toe,hasSilhouette,slip-on,1
hasFabricTreatment,unbleached,belongsToCategory,lowerbody,1
hasOpeningType,closed toe,belongsToCategory,lowerbody,1
hasFabricTreatment,unbleached,depicts,shoes,1
hasOpeningType,closed toe,depicts,shoes,1
hasOpeningType,side opening,hasPattern,solid color,1
hasOpeningType,side opening,hasMaterialType,synthetic,1
hasPattern,solid color,hasOpeningType,side opening,1
hasMaterialType,synthetic,hasOpeningType,side opening,1
hasSleeveType,sleeveless,hasOpeningType,side opening,1
hasNeckline,round neckline,hasOpeningType,side opening,1
hasLength,ankle-high,hasOpeningType,side opening,1
hasSilhouette,slip-on,hasOpeningType,side opening,1
belongsToCategory,lowerbody,hasOpeningType,side opening,1
depicts,shoes,hasOpeningType,side opening,1
hasOpeningType,side opening,hasSleeveType,sleeveless,1
hasOpeningType,side opening,hasNeckline,round neckline,1
hasOpeningType,side opening,hasLength,ankle-high,1
hasOpeningType,side opening,hasSilhouette,slip-on,1
hasOpeningType,side opening,belongsToCategory,lowerbody,1
hasOpeningType,side opening,depicts,shoes,1
hasLength,low-cut,hasPattern,solid color,1
hasLength,low-cut,hasMaterialType,synthetic,1
hasLength,low-cut,hasOpeningType,slip-on,1
hasLength,low-cut,hasSleeveType,sleeveless,1
hasLength,low-cut,hasNeckline,round,1
hasPattern,solid color,hasLength,low-cut,1
hasMaterialType,synthetic,hasLength,low-cut,1
hasOpeningType,slip-on,hasLength,low-cut,1
hasSleeveType,sleeveless,hasLength,low-cut,1
hasNeckline,round,hasLength,low-cut,1
hasSilhouette,flat,hasLength,low-cut,1
belongsToCategory,lowerbody,hasLength,low-cut,1
depicts,shoes,hasLength,low-cut,1
hasLength,low-cut,hasSilhouette,flat,1
hasLength,low-cut,belongsToCategory,lowerbody,1
hasLength,low-cut,depicts,shoes,1
hasFabricTreatment,treated with dye or pigment,hasPattern,solid color,1
hasPattern,solid color,hasFabricTreatment,treated with dye or pigment,1
hasMaterialType,synthetic,hasFabricTreatment,treated with dye or pigment,1
hasOpeningType,slip-on,hasFabricTreatment,treated with dye or pigment,1
hasSleeveType,sleeveless,hasFabricTreatment,treated with dye or pigment,1
hasLength,short,hasFabricTreatment,treated with dye or pigment,1
hasSilhouette,flat,hasFabricTreatment,treated with dye or pigment,1
belongsToCategory,lowerbody,hasFabricTreatment,treated with dye or pigment,1
depicts,shoes,hasFabricTreatment,treated with dye or pigment,1
hasFabricTreatment,treated with dye or pigment,hasMaterialType,synthetic,1
hasFabricTreatment,treated with dye or pigment,hasOpeningType,slip-on,1
hasFabricTreatment,treated with dye or pigment,hasSleeveType,sleeveless,1
hasFabricTreatment,treated with dye or pigment,hasLength,short,1
hasFabricTreatment,treated with dye or pigment,hasSilhouette,flat,1
hasFabricTreatment,treated with dye or pigment,belongsToCategory,lowerbody,1
hasFabricTreatment,treated with dye or pigment,depicts,shoes,1
hasLength,flat,hasMaterialType,synthetic,1
hasLength,flat,hasOpeningType,slip-on,1
hasMaterialType,synthetic,hasLength,flat,1
hasOpeningType,slip-on,hasLength,flat,1
hasSilhouette,slip-on,hasLength,flat,1
belongsToCategory,lowerbody,hasLength,flat,1
depicts,shoes,hasLength,flat,1
hasLength,flat,hasSilhouette,slip-on,1
hasLength,flat,belongsToCategory,lowerbody,1
hasLength,flat,depicts,shoes,1
hasFabricTreatment,textured,hasPattern,striped,1
hasLength,slip-on,hasPattern,striped,1
hasSilhouette,round toe,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,textured,1
hasLength,slip-on,hasFabricTreatment,textured,1
hasSilhouette,round toe,hasFabricTreatment,textured,1
hasPattern,striped,hasLength,slip-on,1
hasFabricTreatment,textured,hasLength,slip-on,1
hasSilhouette,round toe,hasLength,slip-on,1
hasPattern,striped,hasSilhouette,round toe,1
hasFabricTreatment,textured,hasSilhouette,round toe,1
hasLength,slip-on,hasSilhouette,round toe,1
hasLeatherType,no leather,hasPattern,striped,1
hasSleeveType,short-sleeve,hasPattern,striped,1
hasNeckline,round neck,hasPattern,striped,1
hasWaistline,non-waisted,hasPattern,striped,1
hasLeatherType,no leather,hasFabricTreatment,perforated,1
hasNeckline,round neck,hasFabricTreatment,perforated,1
hasWaistline,non-waisted,hasFabricTreatment,perforated,1
hasSilhouette,athletic,hasFabricTreatment,perforated,1
hasPattern,striped,hasLeatherType,no leather,1
hasFabricTreatment,perforated,hasLeatherType,no leather,1
hasNeckline,round neck,hasLeatherType,no leather,1
hasLength,ankle-high,hasLeatherType,no leather,1
hasWaistline,non-waisted,hasLeatherType,no leather,1
hasSilhouette,athletic,hasLeatherType,no leather,1
hasWaistline,non-waisted,hasMaterialType,synthetic,1
hasWaistline,non-waisted,hasOpeningType,slip-on,1
hasPattern,striped,hasSleeveType,short-sleeve,1
hasWaistline,non-waisted,hasSleeveType,short-sleeve,1
hasSilhouette,athletic,hasSleeveType,short-sleeve,1
hasPattern,striped,hasNeckline,round neck,1
hasFabricTreatment,perforated,hasNeckline,round neck,1
hasLeatherType,no leather,hasNeckline,round neck,1
hasLength,ankle-high,hasNeckline,round neck,1
hasWaistline,non-waisted,hasNeckline,round neck,1
hasSilhouette,athletic,hasNeckline,round neck,1
hasLeatherType,no leather,hasLength,ankle-high,1
hasNeckline,round neck,hasLength,ankle-high,1
hasWaistline,non-waisted,hasLength,ankle-high,1
hasSilhouette,athletic,hasLength,ankle-high,1
hasPattern,striped,hasWaistline,non-waisted,1
hasFabricTreatment,perforated,hasWaistline,non-waisted,1
hasLeatherType,no leather,hasWaistline,non-waisted,1
hasMaterialType,synthetic,hasWaistline,non-waisted,1
hasOpeningType,slip-on,hasWaistline,non-waisted,1
hasSleeveType,short-sleeve,hasWaistline,non-waisted,1
hasNeckline,round neck,hasWaistline,non-waisted,1
hasLength,ankle-high,hasWaistline,non-waisted,1
hasSilhouette,athletic,hasWaistline,non-waisted,1
belongsToCategory,lowerbody,hasWaistline,non-waisted,1
depicts,shoes,hasWaistline,non-waisted,1
hasFabricTreatment,perforated,hasSilhouette,athletic,1
hasLeatherType,no leather,hasSilhouette,athletic,1
hasSleeveType,short-sleeve,hasSilhouette,athletic,1
hasNeckline,round neck,hasSilhouette,athletic,1
hasLength,ankle-high,hasSilhouette,athletic,1
hasWaistline,non-waisted,hasSilhouette,athletic,1
hasWaistline,non-waisted,belongsToCategory,lowerbody,1
hasWaistline,non-waisted,depicts,shoes,1
hasSleeveType,short,hasPattern,striped,1
hasSilhouette,slip-on,hasPattern,striped,1
hasSleeveType,short,hasMaterialType,synthetic,1
hasSleeveType,short,hasOpeningType,slip-on,1
hasPattern,striped,hasSleeveType,short,1
hasMaterialType,synthetic,hasSleeveType,short,1
hasOpeningType,slip-on,hasSleeveType,short,1
hasLength,ankle-high,hasSleeveType,short,1
hasSilhouette,slip-on,hasSleeveType,short,1
belongsToCategory,lowerbody,hasSleeveType,short,1
depicts,shoes,hasSleeveType,short,1
hasSleeveType,short,hasLength,ankle-high,1
hasPattern,striped,hasSilhouette,slip-on,1
hasSleeveType,short,hasSilhouette,slip-on,1
hasSleeveType,short,belongsToCategory,lowerbody,1
hasSleeveType,short,depicts,shoes,1
hasSilhouette,slip-on,hasFabricTreatment,perforated,1
hasFabricTreatment,perforated,hasSilhouette,slip-on,1
hasFabricTreatment,non-sheer,hasPattern,solid-color,1
hasMaterialType,synthetic,hasPattern,solid-color,1
