relation1,attribute1,relation2,attribute2,frequency
hasPocketType,pocketless,hasSilhouette,briefs,2
hasPocketType,pocketless,belongsToCategory,lowerbody,2
hasPocketType,pocketless,depicts,underwear,2
hasWaistline,low-waisted,hasLength,short,2
hasLength,short,hasWaistline,low-waisted,2
hasOpeningType,front opening,hasPattern,solid color,2
hasWaistline,low-waisted,hasFabricTreatment,stretchy,2
hasOpeningType,front opening,hasMaterialType,cotton,2
hasPattern,solid color,hasOpeningType,front opening,2
hasMaterialType,cotton,hasOpeningType,front opening,2
hasSleeveType,sleeveless,hasOpeningType,front opening,2
belongsToCategory,lowerbody,hasOpeningType,front opening,2
depicts,underwear,hasOpeningType,front opening,2
hasOpeningType,front opening,hasSleeveType,sleeveless,2
hasFabricTreatment,stretchy,hasWaistline,low-waisted,2
hasOpeningType,front opening,belongsToCategory,lowerbody,2
hasOpeningType,front opening,depicts,underwear,2
hasSilhouette,slim-fit,hasLength,briefs,2
hasSilhouette,slim-fit,hasWaistline,low-rise,2
hasLength,briefs,hasSilhouette,slim-fit,2
hasWaistline,low-rise,hasSilhouette,slim-fit,2
depicts,underwear,hasSilhouette,slim-fit,2
hasSilhouette,slim-fit,depicts,underwear,2
hasMaterialType,cotton or polyester blend,hasFabricTreatment,stretchy,2
hasFabricTreatment,stretchy,hasMaterialType,cotton or polyester blend,2
hasSleeveType,sleeveless,hasMaterialType,cotton or polyester blend,2
belongsToCategory,lowerbody,hasMaterialType,cotton or polyester blend,2
depicts,underwear,hasMaterialType,cotton or polyester blend,2
hasMaterialType,cotton or polyester blend,hasSleeveType,sleeveless,2
hasMaterialType,cotton or polyester blend,belongsToCategory,lowerbody,2
hasMaterialType,cotton or polyester blend,depicts,underwear,2
hasNeckline,no neckline,hasLeatherType,no leather,2
hasLength,briefs,hasLeatherType,no leather,2
hasSilhouette,bodycon,hasSleeveType,sleeveless,2
hasLeatherType,no leather,hasNeckline,no neckline,2
hasLeatherType,no leather,hasLength,briefs,2
hasSilhouette,bodycon,hasLength,briefs,2
hasSleeveType,sleeveless,hasSilhouette,bodycon,2
hasLength,briefs,hasSilhouette,bodycon,2
belongsToCategory,lowerbody,hasSilhouette,bodycon,2
hasSilhouette,bodycon,belongsToCategory,lowerbody,2
hasNeckline,non-existent,hasFabricTreatment,stretchy,2
hasSilhouette,form-fitting,hasMaterialType,cotton blend,2
belongsToCategory,lowerbody,hasMaterialType,cotton blend,2
hasFabricTreatment,stretchy,hasNeckline,non-existent,2
belongsToCategory,lowerbody,hasNeckline,non-existent,2
hasMaterialType,cotton blend,hasSilhouette,form-fitting,2
hasMaterialType,cotton blend,belongsToCategory,lowerbody,2
hasNeckline,non-existent,belongsToCategory,lowerbody,2
belongsToCategory,lowerbody,hasFabricTreatment,stretch,2
hasFabricTreatment,stretch,belongsToCategory,lowerbody,2
hasSleeveType,short-sleeve,hasPattern,striped,2
hasSilhouette,slim-fit,hasOpeningType,zipper,2
hasPattern,striped,hasSleeveType,short-sleeve,2
hasLength,briefs,hasNeckline,v-neck,2
hasWaistline,low-rise,hasNeckline,v-neck,2
hasSilhouette,slim-fit,hasNeckline,v-neck,2
depicts,underwear,hasNeckline,v-neck,2
hasNeckline,v-neck,hasLength,briefs,2
hasNeckline,v-neck,hasWaistline,low-rise,2
hasOpeningType,zipper,hasSilhouette,slim-fit,2
hasNeckline,v-neck,hasSilhouette,slim-fit,2
hasNeckline,v-neck,depicts,underwear,2
hasNickname,jockstrap,hasFabricTreatment,stretchy,2
hasNickname,jockstrap,hasMaterialType,cotton,2
hasWaistline,high-waisted,hasOpeningType,zipper,2
hasNickname,jockstrap,hasOpeningType,zipper,2
hasNickname,jockstrap,hasSleeveType,sleeveless,2
hasLength,short,hasNeckline,v-neck,2
hasWaistline,high-waisted,hasNeckline,v-neck,2
hasNickname,jockstrap,hasNeckline,v-neck,2
hasNeckline,v-neck,hasLength,short,2
hasNickname,jockstrap,hasLength,short,2
hasOpeningType,zipper,hasWaistline,high-waisted,2
hasNeckline,v-neck,hasWaistline,high-waisted,2
hasNickname,jockstrap,hasWaistline,high-waisted,2
hasFabricTreatment,stretchy,hasNickname,jockstrap,2
hasMaterialType,cotton,hasNickname,jockstrap,2
hasOpeningType,zipper,hasNickname,jockstrap,2
hasSleeveType,sleeveless,hasNickname,jockstrap,2
hasNeckline,v-neck,hasNickname,jockstrap,2
hasLength,short,hasNickname,jockstrap,2
hasWaistline,high-waisted,hasNickname,jockstrap,2
belongsToCategory,lowerbody,hasNickname,jockstrap,2
hasNickname,jockstrap,belongsToCategory,lowerbody,2
depicts,lowerbody,hasPattern,solid color,2
depicts,lowerbody,hasMaterialType,cotton,2
depicts,lowerbody,hasSleeveType,sleeveless,2
depicts,lowerbody,hasLength,short,2
hasPattern,solid color,depicts,lowerbody,2
hasMaterialType,cotton,depicts,lowerbody,2
hasSleeveType,sleeveless,depicts,lowerbody,2
hasLength,short,depicts,lowerbody,2
hasLength,briefs,hasOpeningType,open back,2
hasWaistline,low-rise,hasOpeningType,open back,2
hasOpeningType,open back,hasLength,briefs,2
hasOpeningType,open back,hasWaistline,low-rise,2
hasLeatherType,no leather,hasPattern,solid color,2
hasPattern,solid color,hasLeatherType,no leather,2
hasLength,short,hasNeckline,straight,2
hasWaistline,natural-waist,hasNeckline,straight,2
depicts,briefs,hasNeckline,straight,2
hasNeckline,straight,hasLength,short,2
hasNeckline,straight,hasWaistline,natural-waist,2
hasNeckline,straight,depicts,briefs,2
hasNickname,briefs,hasFabricTreatment,stretchy,2
hasNickname,briefs,hasLength,short,2
hasFabricTreatment,stretchy,hasNickname,briefs,2
hasLength,short,hasNickname,briefs,2
belongsToCategory,lowerbody,hasNickname,briefs,2
hasNickname,briefs,belongsToCategory,lowerbody,2
hasFabricTreatment,non-treated,hasPattern,solid color,1
hasNeckline,straight,hasPattern,solid color,1
hasPattern,solid color,hasFabricTreatment,non-treated,1
hasMaterialType,cotton,hasFabricTreatment,non-treated,1
hasOpeningType,open-front,hasFabricTreatment,non-treated,1
hasSleeveType,sleeveless,hasFabricTreatment,non-treated,1
hasNeckline,straight,hasFabricTreatment,non-treated,1
hasLength,briefs,hasFabricTreatment,non-treated,1
hasWaistline,high-waisted,hasFabricTreatment,non-treated,1
hasSilhouette,form-fitting,hasFabricTreatment,non-treated,1
belongsToCategory,lowerbody,hasFabricTreatment,non-treated,1
depicts,underwear,hasFabricTreatment,non-treated,1
hasFabricTreatment,non-treated,hasMaterialType,cotton,1
hasFabricTreatment,non-treated,hasOpeningType,open-front,1
hasNeckline,straight,hasOpeningType,open-front,1
hasFabricTreatment,non-treated,hasSleeveType,sleeveless,1
hasPattern,solid color,hasNeckline,straight,1
hasFabricTreatment,non-treated,hasNeckline,straight,1
hasOpeningType,open-front,hasNeckline,straight,1
hasLength,briefs,hasNeckline,straight,1
hasWaistline,high-waisted,hasNeckline,straight,1
depicts,underwear,hasNeckline,straight,1
hasFabricTreatment,non-treated,hasLength,briefs,1
hasNeckline,straight,hasLength,briefs,1
hasFabricTreatment,non-treated,hasWaistline,high-waisted,1
hasNeckline,straight,hasWaistline,high-waisted,1
hasFabricTreatment,non-treated,hasSilhouette,form-fitting,1
hasFabricTreatment,non-treated,belongsToCategory,lowerbody,1
hasFabricTreatment,non-treated,depicts,underwear,1
hasNeckline,straight,depicts,underwear,1
hasOpeningType,open front,hasFabricTreatment,plain weave,1
hasNeckline,no neckline,hasFabricTreatment,plain weave,1
hasWaistline,high-waisted,hasFabricTreatment,plain weave,1
hasFabricTreatment,plain weave,hasOpeningType,open front,1
hasFabricTreatment,plain weave,hasNeckline,no neckline,1
hasFabricTreatment,plain weave,hasWaistline,high-waisted,1
hasFabricTreatment,soft fabric,hasPattern,solid color,1
hasSilhouette,fitted,hasPattern,solid color,1
hasPattern,solid color,hasFabricTreatment,soft fabric,1
hasMaterialType,cotton,hasFabricTreatment,soft fabric,1
hasOpeningType,open front,hasFabricTreatment,soft fabric,1
hasSleeveType,sleeveless,hasFabricTreatment,soft fabric,1
hasLength,briefs,hasFabricTreatment,soft fabric,1
hasWaistline,natural-waist,hasFabricTreatment,soft fabric,1
hasSilhouette,fitted,hasFabricTreatment,soft fabric,1
belongsToCategory,lowerbody,hasFabricTreatment,soft fabric,1
depicts,underwear,hasFabricTreatment,soft fabric,1
hasFabricTreatment,soft fabric,hasMaterialType,cotton,1
hasSilhouette,fitted,hasMaterialType,cotton,1
hasFabricTreatment,soft fabric,hasOpeningType,open front,1
hasSilhouette,fitted,hasOpeningType,open front,1
hasFabricTreatment,soft fabric,hasSleeveType,sleeveless,1
hasSilhouette,fitted,hasSleeveType,sleeveless,1
hasFabricTreatment,soft fabric,hasLength,briefs,1
hasWaistline,natural-waist,hasLength,briefs,1
hasSilhouette,fitted,hasLength,briefs,1
hasFabricTreatment,soft fabric,hasWaistline,natural-waist,1
hasLength,briefs,hasWaistline,natural-waist,1
hasSilhouette,fitted,hasWaistline,natural-waist,1
hasPattern,solid color,hasSilhouette,fitted,1
hasFabricTreatment,soft fabric,hasSilhouette,fitted,1
