relation1,attribute1,relation2,attribute2,frequency
hasOpeningType,button front,hasFabricTreatment,plain weave,17
hasSilhouette,straight,hasFabricTreatment,plain weave,17
hasFabricTreatment,plain weave,hasOpeningType,button front,17
hasSilhouette,straight,hasSleeveType,long-sleeve,17
hasWaistline,natural,hasLength,long,17
hasLength,long,hasWaistline,natural,17
hasFabricTreatment,plain weave,hasSilhouette,straight,17
hasSleeveType,long-sleeve,hasSilhouette,straight,17
hasWaistline,natural,hasPattern,striped,16
hasSilhouette,straight,hasPattern,striped,16
hasSleeveType,long-sleeve,hasFabricTreatment,plain weave,16
hasNeckline,pointed,hasFabricTreatment,plain weave,16
hasFabricTreatment,plain weave,hasSleeveType,long-sleeve,16
hasCollarType,spread-collar,hasSleeveType,long-sleeve,16
hasFabricTreatment,plain weave,hasNeckline,pointed,16
hasSleeveType,long-sleeve,hasCollarType,spread-collar,16
hasSilhouette,straight,hasCollarType,spread-collar,16
hasPattern,striped,hasWaistline,natural,16
hasPattern,striped,hasSilhouette,straight,16
hasCollarType,spread-collar,hasSilhouette,straight,16
hasCollarType,spread-collar,hasOpeningType,button front,15
hasOpeningType,button front,hasCollarType,spread-collar,15
hasSilhouette,straight,hasLength,long,15
hasLength,long,hasSilhouette,straight,15
hasOpeningType,button front,hasPattern,striped,14
hasNeckline,pointed,hasPattern,striped,14
hasCollarType,spread-collar,hasFabricTreatment,plain weave,14
hasPattern,striped,hasOpeningType,button front,14
hasPattern,striped,hasNeckline,pointed,14
hasFabricTreatment,plain weave,hasCollarType,spread-collar,14
hasSleeveType,long-sleeve,hasPattern,striped,13
hasPattern,striped,hasSleeveType,long-sleeve,13
hasFabricTreatment,plain weave,hasPattern,striped,12
hasPattern,striped,hasFabricTreatment,plain weave,12
hasLength,long,hasOpeningType,button front,12
hasOpeningType,button front,hasLength,long,12
hasLength,full length,hasMaterialType,cotton,12
hasMaterialType,cotton,hasLength,full length,12
belongsToCategory,upperbody,hasLength,full length,12
depicts,shirt,hasLength,full length,12
hasLength,full length,belongsToCategory,upperbody,12
hasLength,full length,depicts,shirt,12
hasLength,long,hasPattern,striped,11
hasLength,long,hasFabricTreatment,plain weave,11
hasLength,long,hasSleeveType,long-sleeve,11
hasLength,long,hasNeckline,pointed,11
hasLength,long,hasCollarType,spread-collar,11
hasPattern,striped,hasLength,long,11
hasFabricTreatment,plain weave,hasLength,long,11
hasSleeveType,long-sleeve,hasLength,long,11
hasNeckline,pointed,hasLength,long,11
hasCollarType,spread-collar,hasLength,long,11
hasLength,full length,hasSleeveType,long-sleeve,11
hasSleeveType,long-sleeve,hasLength,full length,11
hasCollarType,spread-collar,hasPattern,striped,10
hasPattern,striped,hasCollarType,spread-collar,10
hasCollarType,pointed,hasMaterialType,cotton,10
hasMaterialType,cotton,hasCollarType,pointed,10
hasWaistline,natural,hasCollarType,pointed,10
hasSilhouette,straight,hasCollarType,pointed,10
belongsToCategory,upperbody,hasCollarType,pointed,10
depicts,shirt,hasCollarType,pointed,10
hasCollarType,pointed,hasWaistline,natural,10
hasCollarType,pointed,hasSilhouette,straight,10
hasCollarType,pointed,belongsToCategory,upperbody,10
hasCollarType,pointed,depicts,shirt,10
hasOpeningType,button,hasMaterialType,cotton,9
hasMaterialType,cotton,hasOpeningType,button,9
belongsToCategory,upperbody,hasOpeningType,button,9
depicts,shirt,hasOpeningType,button,9
hasOpeningType,button,belongsToCategory,upperbody,9
hasOpeningType,button,depicts,shirt,9
hasLength,full length,hasOpeningType,button front,9
hasOpeningType,button front,hasLength,full length,9
hasCollarType,pointed,hasOpeningType,button front,9
hasOpeningType,button front,hasCollarType,pointed,9
hasWaistline,natural,hasOpeningType,button,8
hasOpeningType,button,hasWaistline,natural,8
hasMaterialType,cotton,hasPattern,plaid,8
belongsToCategory,upperbody,hasPattern,plaid,8
depicts,shirt,hasPattern,plaid,8
hasPattern,plaid,hasMaterialType,cotton,8
hasPattern,plaid,belongsToCategory,upperbody,8
hasPattern,plaid,depicts,shirt,8
hasSleeveType,long,hasMaterialType,cotton,8
hasMaterialType,cotton,hasSleeveType,long,8
hasWaistline,natural,hasSleeveType,long,8
hasSilhouette,straight,hasSleeveType,long,8
belongsToCategory,upperbody,hasSleeveType,long,8
depicts,shirt,hasSleeveType,long,8
hasSleeveType,long,hasWaistline,natural,8
hasSleeveType,long,hasSilhouette,straight,8
hasSleeveType,long,belongsToCategory,upperbody,8
hasSleeveType,long,depicts,shirt,8
hasPocketType,patch pockets,hasMaterialType,cotton,7
hasWaistline,natural-waist,hasMaterialType,cotton,7
hasMaterialType,cotton,hasPocketType,patch pockets,7
hasSleeveType,long-sleeve,hasPocketType,patch pockets,7
belongsToCategory,upperbody,hasPocketType,patch pockets,7
depicts,shirt,hasPocketType,patch pockets,7
hasPocketType,patch pockets,hasSleeveType,long-sleeve,7
hasWaistline,natural-waist,hasSleeveType,long-sleeve,7
hasMaterialType,cotton,hasWaistline,natural-waist,7
hasSleeveType,long-sleeve,hasWaistline,natural-waist,7
belongsToCategory,upperbody,hasWaistline,natural-waist,7
depicts,shirt,hasWaistline,natural-waist,7
hasPocketType,patch pockets,belongsToCategory,upperbody,7
hasWaistline,natural-waist,belongsToCategory,upperbody,7
hasPocketType,patch pockets,depicts,shirt,7
hasWaistline,natural-waist,depicts,shirt,7
hasCollarType,spread-collar,hasOpeningType,button,7
hasSilhouette,straight,hasOpeningType,button,7
hasOpeningType,button,hasCollarType,spread-collar,7
hasOpeningType,button,hasSilhouette,straight,7
hasLength,full length,hasFabricTreatment,plain weave,7
hasSilhouette,regular fit,hasMaterialType,cotton,7
hasSilhouette,regular fit,hasSleeveType,long-sleeve,7
hasFabricTreatment,plain weave,hasLength,full length,7
hasMaterialType,cotton,hasSilhouette,regular fit,7
hasSleeveType,long-sleeve,hasSilhouette,regular fit,7
belongsToCategory,upperbody,hasSilhouette,regular fit,7
depicts,shirt,hasSilhouette,regular fit,7
hasSilhouette,regular fit,belongsToCategory,upperbody,7
hasSilhouette,regular fit,depicts,shirt,7
hasOpeningType,button front,hasPattern,plaid,7
hasSleeveType,long-sleeve,hasPattern,plaid,7
hasWaistline,natural,hasPattern,plaid,7
hasPattern,plaid,hasOpeningType,button front,7
hasPattern,plaid,hasSleeveType,long-sleeve,7
hasPattern,plaid,hasWaistline,natural,7
hasMaterialType,cotton,hasPattern,checkered,7
hasWaistline,natural,hasPattern,checkered,7
belongsToCategory,upperbody,hasPattern,checkered,7
depicts,shirt,hasPattern,checkered,7
hasPattern,checkered,hasMaterialType,cotton,7
hasLength,long,hasCollarType,pointed,7
hasCollarType,pointed,hasLength,long,7
hasPattern,checkered,hasWaistline,natural,7
hasPattern,checkered,belongsToCategory,upperbody,7
hasPattern,checkered,depicts,shirt,7
hasLength,full length,hasCollarType,spread-collar,7
hasCollarType,spread-collar,hasLength,full length,7
hasLength,full length,hasNeckline,pointed,7
hasNeckline,pointed,hasLength,full length,7
hasWaistline,natural,hasLength,full length,7
hasLength,full length,hasWaistline,natural,7
hasPocketType,patch pockets,hasOpeningType,button front,6
hasOpeningType,button front,hasPocketType,patch pockets,6
hasNeckline,pointed,hasOpeningType,button,6
hasLength,long,hasOpeningType,button,6
hasOpeningType,button,hasNeckline,pointed,6
hasOpeningType,button,hasLength,long,6
hasNeckline,pointed,hasPattern,plaid,6
hasCollarType,spread-collar,hasPattern,plaid,6
hasPattern,plaid,hasNeckline,pointed,6
hasPattern,plaid,hasCollarType,spread-collar,6
hasCollarType,pointed,hasFabricTreatment,plain weave,6
hasFabricTreatment,plain weave,hasCollarType,pointed,6
hasSilhouette,straight,hasLength,full length,6
hasLength,full length,hasSilhouette,straight,6
hasCollarType,pointed,hasPattern,striped,6
hasCollarType,pointed,hasSleeveType,long-sleeve,6
hasPattern,striped,hasCollarType,pointed,6
hasSleeveType,long-sleeve,hasCollarType,pointed,6
hasPocketType,chest pocket,hasMaterialType,cotton,6
hasMaterialType,cotton,hasPocketType,chest pocket,6
hasSleeveType,long-sleeve,hasPocketType,chest pocket,6
belongsToCategory,upperbody,hasPocketType,chest pocket,6
depicts,shirt,hasPocketType,chest pocket,6
hasPocketType,chest pocket,hasSleeveType,long-sleeve,6
hasPocketType,chest pocket,belongsToCategory,upperbody,6
hasPocketType,chest pocket,depicts,shirt,6
hasSleeveType,long,hasPattern,striped,6
hasNeckline,classic,hasMaterialType,cotton,6
hasPattern,striped,hasSleeveType,long,6
hasMaterialType,cotton,hasNeckline,classic,6
hasLength,long,hasNeckline,classic,6
hasWaistline,natural,hasNeckline,classic,6
hasSilhouette,straight,hasNeckline,classic,6
belongsToCategory,upperbody,hasNeckline,classic,6
depicts,shirt,hasNeckline,classic,6
hasNeckline,classic,hasLength,long,6
hasNeckline,classic,hasWaistline,natural,6
hasNeckline,classic,hasSilhouette,straight,6
hasNeckline,classic,belongsToCategory,upperbody,6
hasNeckline,classic,depicts,shirt,6
hasPocketType,patch pockets,hasFabricTreatment,plain weave,5
hasFabricTreatment,plain weave,hasPocketType,patch pockets,5
hasNeckline,pointed,hasPocketType,patch pockets,5
hasSilhouette,straight,hasPocketType,patch pockets,5
hasPocketType,patch pockets,hasNeckline,pointed,5
hasPocketType,patch pockets,hasSilhouette,straight,5
hasOpeningType,button,hasPattern,striped,5
hasPattern,striped,hasOpeningType,button,5
hasCollarType,pointed-collar,hasMaterialType,cotton,5
hasCollarType,pointed-collar,hasSleeveType,long-sleeve,5
hasMaterialType,cotton,hasCollarType,pointed-collar,5
hasSleeveType,long-sleeve,hasCollarType,pointed-collar,5
belongsToCategory,upperbody,hasCollarType,pointed-collar,5
depicts,shirt,hasCollarType,pointed-collar,5
hasSilhouette,regular fit,hasWaistline,natural-waist,5
hasWaistline,natural-waist,hasSilhouette,regular fit,5
hasCollarType,pointed-collar,belongsToCategory,upperbody,5
hasCollarType,pointed-collar,depicts,shirt,5
hasLength,long,hasPattern,checkered,5
hasSilhouette,straight,hasPattern,checkered,5
hasPattern,checkered,hasLength,long,5
hasPattern,checkered,hasSilhouette,straight,5
hasPocketType,chest pocket,hasOpeningType,button front,5
hasOpeningType,button front,hasPocketType,chest pocket,5
hasLength,full length,hasPattern,striped,5
hasWaistline,natural,hasPocketType,patch pockets,5
hasPattern,striped,hasLength,full length,5
hasPocketType,patch pockets,hasWaistline,natural,5
hasOpeningType,button front,hasPattern,checkered,5
hasSleeveType,long-sleeve,hasPattern,checkered,5
hasPattern,checkered,hasOpeningType,button front,5
hasPattern,checkered,hasSleeveType,long-sleeve,5
hasSleeveType,long,hasOpeningType,button front,5
hasNeckline,classic,hasOpeningType,button front,5
hasOpeningType,button front,hasSleeveType,long,5
hasOpeningType,button front,hasNeckline,classic,5
hasCollarType,pointed,hasNeckline,classic,5
hasNeckline,classic,hasCollarType,pointed,5
hasNeckline,pointed,hasSleeveType,long,5
hasCollarType,spread-collar,hasSleeveType,long,5
hasSleeveType,long,hasNeckline,pointed,5
hasSleeveType,long,hasCollarType,spread-collar,5
hasPocketType,patch pockets,hasPattern,striped,4
hasWaistline,natural-waist,hasFabricTreatment,plain weave,4
hasWaistline,natural-waist,hasOpeningType,button front,4
hasPattern,striped,hasPocketType,patch pockets,4
hasCollarType,spread-collar,hasPocketType,patch pockets,4
hasLength,long,hasPocketType,patch pockets,4
hasPocketType,patch pockets,hasCollarType,spread-collar,4
hasPocketType,patch pockets,hasLength,long,4
hasFabricTreatment,plain weave,hasWaistline,natural-waist,4
hasOpeningType,button front,hasWaistline,natural-waist,4
hasOpeningType,button,hasFabricTreatment,plain weave,4
hasFabricTreatment,plain weave,hasOpeningType,button,4
hasSilhouette,regular fit,hasCollarType,pointed-collar,4
hasWaistline,natural-waist,hasLength,full length,4
hasSilhouette,regular fit,hasLength,full length,4
hasLength,full length,hasWaistline,natural-waist,4
hasCollarType,pointed-collar,hasSilhouette,regular fit,4
hasLength,full length,hasSilhouette,regular fit,4
hasFabricTreatment,plain weave,hasPattern,checkered,4
hasNeckline,pointed,hasPattern,checkered,4
hasPattern,checkered,hasFabricTreatment,plain weave,4
hasPattern,checkered,hasNeckline,pointed,4
hasSilhouette,regular,hasMaterialType,cotton,4
hasSilhouette,regular,hasSleeveType,long-sleeve,4
hasSilhouette,regular,hasCollarType,spread-collar,4
hasSilhouette,regular,hasWaistline,natural,4
hasMaterialType,cotton,hasSilhouette,regular,4
hasSleeveType,long-sleeve,hasSilhouette,regular,4
hasCollarType,spread-collar,hasSilhouette,regular,4
hasWaistline,natural,hasSilhouette,regular,4
belongsToCategory,upperbody,hasSilhouette,regular,4
depicts,shirt,hasSilhouette,regular,4
hasSilhouette,regular,belongsToCategory,upperbody,4
hasSilhouette,regular,depicts,shirt,4
hasLength,full,hasMaterialType,cotton,4
hasMaterialType,cotton,hasLength,full,4
hasWaistline,natural,hasLength,full,4
hasSilhouette,straight,hasLength,full,4
belongsToCategory,upperbody,hasLength,full,4
depicts,shirt,hasLength,full,4
hasLength,full,hasWaistline,natural,4
hasLength,full,hasSilhouette,straight,4
hasLength,full,belongsToCategory,upperbody,4
hasLength,full,depicts,shirt,4
hasLength,long sleeve,hasMaterialType,cotton,4
hasSilhouette,regular fit,hasOpeningType,button front,4
hasLength,long sleeve,hasSleeveType,long-sleeve,4
hasMaterialType,cotton,hasLength,long sleeve,4
hasSleeveType,long-sleeve,hasLength,long sleeve,4
belongsToCategory,upperbody,hasLength,long sleeve,4
depicts,shirt,hasLength,long sleeve,4
hasOpeningType,button front,hasSilhouette,regular fit,4
hasLength,long sleeve,belongsToCategory,upperbody,4
hasLength,long sleeve,depicts,shirt,4
hasCollarType,spread-collar,hasPattern,checkered,4
hasPattern,checkered,hasCollarType,spread-collar,4
hasNeckline,classic,hasPattern,striped,4
hasSleeveType,long,hasFabricTreatment,plain weave,4
hasFabricTreatment,plain weave,hasSleeveType,long,4
hasPattern,striped,hasNeckline,classic,4
hasSilhouette,straight,hasPattern,plaid,4
hasPattern,plaid,hasSilhouette,straight,4
hasSleeveType,long-sleeve,hasOpeningType,button,4
hasWaistline,natural,hasPocketType,chest pocket,4
hasSilhouette,straight,hasPocketType,chest pocket,4
hasOpeningType,button,hasSleeveType,long-sleeve,4
hasPocketType,chest pocket,hasWaistline,natural,4
hasPocketType,chest pocket,hasSilhouette,straight,4
hasWaistline,natural-waist,hasPattern,striped,3
hasPattern,striped,hasWaistline,natural-waist,3
hasLength,full length,hasPocketType,patch pockets,3
hasLength,full length,hasCollarType,pointed-collar,3
hasWaistline,natural-waist,hasCollarType,pointed-collar,3
hasPocketType,patch pockets,hasLength,full length,3
hasCollarType,pointed-collar,hasLength,full length,3
hasCollarType,pointed-collar,hasWaistline,natural-waist,3
hasFabricTreatment,plain weave,hasPattern,plaid,3
hasPattern,plaid,hasFabricTreatment,plain weave,3
hasSilhouette,fitted,hasMaterialType,cotton,3
hasSilhouette,fitted,hasOpeningType,button front,3
hasSilhouette,fitted,hasSleeveType,long-sleeve,3
hasSilhouette,fitted,hasNeckline,pointed,3
hasSilhouette,fitted,hasCollarType,spread-collar,3
hasSilhouette,fitted,hasWaistline,natural,3
hasMaterialType,cotton,hasSilhouette,fitted,3
hasOpeningType,button front,hasSilhouette,fitted,3
hasSleeveType,long-sleeve,hasSilhouette,fitted,3
hasNeckline,pointed,hasSilhouette,fitted,3
hasCollarType,spread-collar,hasSilhouette,fitted,3
hasWaistline,natural,hasSilhouette,fitted,3
belongsToCategory,upperbody,hasSilhouette,fitted,3
depicts,shirt,hasSilhouette,fitted,3
hasSilhouette,fitted,belongsToCategory,upperbody,3
hasSilhouette,fitted,depicts,shirt,3
hasCollarType,pointed,hasPattern,checkered,3
hasPattern,checkered,hasCollarType,pointed,3
hasSilhouette,regular,hasOpeningType,button front,3
hasSilhouette,regular,hasNeckline,pointed,3
hasOpeningType,button front,hasSilhouette,regular,3
hasNeckline,pointed,hasSilhouette,regular,3
hasLength,full,hasPattern,striped,3
hasLength,full,hasFabricTreatment,plain weave,3
hasLength,full,hasOpeningType,button front,3
hasLength,full,hasSleeveType,long-sleeve,3
hasLength,full,hasNeckline,pointed,3
hasLength,full,hasCollarType,pointed,3
hasPattern,striped,hasLength,full,3
hasFabricTreatment,plain weave,hasLength,full,3
hasOpeningType,button front,hasLength,full,3
hasSleeveType,long-sleeve,hasLength,full,3
hasNeckline,pointed,hasLength,full,3
hasCollarType,pointed,hasLength,full,3
hasLength,long sleeve,hasOpeningType,button front,3
hasOpeningType,button front,hasLength,long sleeve,3
hasCollarType,pointed-collar,hasPattern,striped,3
hasPattern,striped,hasCollarType,pointed-collar,3
hasLength,long sleeve,hasNeckline,pointed,3
hasNeckline,pointed,hasLength,long sleeve,3
hasNeckline,classic,hasFabricTreatment,plain weave,3
hasNeckline,classic,hasSleeveType,long,3
hasCollarType,pointed,hasSleeveType,long,3
hasFabricTreatment,plain weave,hasNeckline,classic,3
hasSleeveType,long,hasNeckline,classic,3
hasSleeveType,long,hasCollarType,pointed,3
hasSleeveType,long,hasOpeningType,button,3
hasOpeningType,button,hasSleeveType,long,3
hasSilhouette,regular fit,hasPattern,striped,3
hasPattern,striped,hasSilhouette,regular fit,3
hasLength,long,hasPocketType,chest pocket,3
hasPocketType,chest pocket,hasLength,long,3
hasNeckline,classic,hasSleeveType,long-sleeve,3
hasSleeveType,long-sleeve,hasNeckline,classic,3
hasWaistline,natural-waist,hasPocketType,patch pockets,2
hasWaistline,natural-waist,hasNeckline,pointed,2
hasWaistline,natural-waist,hasCollarType,spread-collar,2
hasPocketType,patch pockets,hasWaistline,natural-waist,2
hasNeckline,pointed,hasWaistline,natural-waist,2
hasCollarType,spread-collar,hasWaistline,natural-waist,2
hasSilhouette,straight,hasWaistline,natural-waist,2
hasWaistline,natural-waist,hasSilhouette,straight,2
hasSleeveType,full,hasFabricTreatment,plain weave,2
hasSleeveType,full,hasMaterialType,cotton,2
hasSleeveType,full,hasOpeningType,button,2
hasFabricTreatment,plain weave,hasSleeveType,full,2
hasMaterialType,cotton,hasSleeveType,full,2
hasOpeningType,button,hasSleeveType,full,2
hasNeckline,pointed,hasSleeveType,full,2
hasLength,long,hasSleeveType,full,2
hasWaistline,natural,hasSleeveType,full,2
hasSilhouette,straight,hasSleeveType,full,2
belongsToCategory,upperbody,hasSleeveType,full,2
depicts,shirt,hasSleeveType,full,2
hasSleeveType,full,hasNeckline,pointed,2
hasSleeveType,full,hasLength,long,2
hasSleeveType,full,hasWaistline,natural,2
hasSleeveType,full,hasSilhouette,straight,2
hasSleeveType,full,belongsToCategory,upperbody,2
hasSleeveType,full,depicts,shirt,2
hasFabricTreatment,plain weave,hasPattern,striped pattern,2
hasMaterialType,cotton,hasPattern,striped pattern,2
hasSleeveType,long-sleeve,hasPattern,striped pattern,2
hasLength,full length,hasPattern,striped pattern,2
hasWaistline,natural-waist,hasPattern,striped pattern,2
belongsToCategory,upperbody,hasPattern,striped pattern,2
depicts,shirt,hasPattern,striped pattern,2
hasPattern,striped pattern,hasFabricTreatment,plain weave,2
hasSilhouette,regular fit,hasFabricTreatment,plain weave,2
hasPattern,striped pattern,hasMaterialType,cotton,2
hasCollarType,pointed-collar,hasPocketType,patch pockets,2
hasPattern,striped pattern,hasSleeveType,long-sleeve,2
hasPocketType,patch pockets,hasCollarType,pointed-collar,2
hasPattern,striped pattern,hasLength,full length,2
hasPattern,striped pattern,hasWaistline,natural-waist,2
hasFabricTreatment,plain weave,hasSilhouette,regular fit,2
hasPattern,striped pattern,belongsToCategory,upperbody,2
hasPattern,striped pattern,depicts,shirt,2
hasLength,long,hasPattern,plaid,2
hasSilhouette,fitted,hasPattern,plaid,2
hasSilhouette,fitted,hasFabricTreatment,plain weave,2
hasPattern,plaid,hasLength,long,2
hasSilhouette,fitted,hasLength,long,2
hasPattern,plaid,hasSilhouette,fitted,2
hasFabricTreatment,plain weave,hasSilhouette,fitted,2
hasLength,long,hasSilhouette,fitted,2
hasOpeningType,button,hasPattern,checkered,2
hasPocketType,patch,hasFabricTreatment,plain weave,2
hasPocketType,patch,hasMaterialType,cotton,2
hasPattern,checkered,hasOpeningType,button,2
hasPocketType,patch,hasOpeningType,button,2
hasFabricTreatment,plain weave,hasPocketType,patch,2
hasMaterialType,cotton,hasPocketType,patch,2
hasOpeningType,button,hasPocketType,patch,2
hasNeckline,pointed,hasPocketType,patch,2
hasWaistline,natural,hasPocketType,patch,2
hasSilhouette,straight,hasPocketType,patch,2
belongsToCategory,upperbody,hasPocketType,patch,2
depicts,shirt,hasPocketType,patch,2
hasPocketType,patch,hasNeckline,pointed,2
hasPocketType,patch,hasWaistline,natural,2
hasPocketType,patch,hasSilhouette,straight,2
hasPocketType,patch,belongsToCategory,upperbody,2
hasPocketType,patch,depicts,shirt,2
hasPocketType,chest pocket,hasPattern,plaid,2
hasNeckline,pointed collar,hasPattern,plaid,2
hasLength,long sleeve,hasPattern,plaid,2
hasSilhouette,regular fit,hasPattern,plaid,2
hasNeckline,pointed collar,hasMaterialType,cotton,2
hasNeckline,pointed collar,hasOpeningType,button front,2
hasPattern,plaid,hasPocketType,chest pocket,2
hasNeckline,pointed collar,hasPocketType,chest pocket,2
hasLength,long sleeve,hasPocketType,chest pocket,2
hasWaistline,natural-waist,hasPocketType,chest pocket,2
hasSilhouette,regular fit,hasPocketType,chest pocket,2
hasNeckline,pointed collar,hasSleeveType,long-sleeve,2
hasPattern,plaid,hasNeckline,pointed collar,2
hasMaterialType,cotton,hasNeckline,pointed collar,2
hasOpeningType,button front,hasNeckline,pointed collar,2
hasPocketType,chest pocket,hasNeckline,pointed collar,2
hasSleeveType,long-sleeve,hasNeckline,pointed collar,2
hasLength,long sleeve,hasNeckline,pointed collar,2
belongsToCategory,upperbody,hasNeckline,pointed collar,2
depicts,shirt,hasNeckline,pointed collar,2
hasPattern,plaid,hasLength,long sleeve,2
hasPocketType,chest pocket,hasLength,long sleeve,2
hasNeckline,pointed collar,hasLength,long sleeve,2
hasWaistline,natural-waist,hasLength,long sleeve,2
hasSilhouette,regular fit,hasLength,long sleeve,2
hasPocketType,chest pocket,hasWaistline,natural-waist,2
hasLength,long sleeve,hasWaistline,natural-waist,2
hasPattern,plaid,hasSilhouette,regular fit,2
hasPocketType,chest pocket,hasSilhouette,regular fit,2
hasLength,long sleeve,hasSilhouette,regular fit,2
hasNeckline,pointed collar,belongsToCategory,upperbody,2
hasNeckline,pointed collar,depicts,shirt,2
hasCollarType,pointed-collar,hasOpeningType,button front,2
hasCollarType,pointed-collar,hasNeckline,pointed,2
hasOpeningType,button front,hasCollarType,pointed-collar,2
hasNeckline,pointed,hasCollarType,pointed-collar,2
hasWaistline,natural,hasCollarType,pointed-collar,2
hasCollarType,pointed-collar,hasWaistline,natural,2
hasPocketType,chest pocket,hasFabricTreatment,plain weave,2
hasFabricTreatment,plain weave,hasPocketType,chest pocket,2
hasSilhouette,fitted,hasPattern,striped,2
hasPattern,striped,hasSilhouette,fitted,2
hasLength,long sleeve,hasFabricTreatment,plain weave,2
hasLength,long sleeve,hasCollarType,spread-collar,2
hasFabricTreatment,plain weave,hasLength,long sleeve,2
hasCollarType,spread-collar,hasLength,long sleeve,2
hasWaistline,natural,hasLength,long sleeve,2
hasSilhouette,straight,hasLength,long sleeve,2
hasLength,long sleeve,hasWaistline,natural,2
hasLength,long sleeve,hasSilhouette,straight,2
hasLapelType,notch,hasPattern,striped,2
hasLapelType,notch,hasMaterialType,cotton,2
hasLapelType,notch,hasSleeveType,long,2
hasPattern,striped,hasLapelType,notch,2
hasMaterialType,cotton,hasLapelType,notch,2
hasSleeveType,long,hasLapelType,notch,2
hasLength,long,hasLapelType,notch,2
