relation1,attribute1,relation2,attribute2,frequency
depicts,t-shirt,hasFabricTreatment,plain weave,15
hasFabricTreatment,plain weave,hasMaterialType,cotton,15
hasFabricTreatment,plain weave,hasSleeveType,short-sleeve,15
hasFabricTreatment,plain weave,belongsToCategory,upperbody,15
hasFabricTreatment,plain weave,depicts,t-shirt,15
hasSilhouette,regular fit,hasNeckline,round neck,14
hasNeckline,round neck,hasSilhouette,regular fit,14
hasSilhouette,regular fit,hasLength,short,13
hasLength,short,hasSilhouette,regular fit,13
hasCollarType,crew-neck,hasFabricTreatment,plain weave,13
hasFabricTreatment,plain weave,hasCollarType,crew-neck,13
hasSleeveType,short-sleeve,hasPattern,solid color,11
belongsToCategory,upperbody,hasPattern,solid color,11
depicts,t-shirt,hasPattern,solid color,11
hasPattern,solid color,hasSleeveType,short-sleeve,11
hasPattern,solid color,belongsToCategory,upperbody,11
hasPattern,solid color,depicts,t-shirt,11
hasSleeveType,short-sleeve,hasOpeningType,round neck,10
belongsToCategory,upperbody,hasOpeningType,round neck,10
depicts,t-shirt,hasOpeningType,round neck,10
hasOpeningType,round neck,hasSleeveType,short-sleeve,10
hasOpeningType,round neck,belongsToCategory,upperbody,10
hasOpeningType,round neck,depicts,t-shirt,10
hasCollarType,crew-neck,hasPattern,solid color,9
hasPattern,solid color,hasCollarType,crew-neck,9
hasMaterialType,cotton,hasPattern,solid color,9
hasPattern,solid color,hasMaterialType,cotton,9
hasOpeningType,round neck,hasMaterialType,cotton,9
hasMaterialType,cotton,hasOpeningType,round neck,9
hasWaistline,natural-waist,hasMaterialType,cotton,8
hasWaistline,natural-waist,hasSleeveType,short-sleeve,8
hasMaterialType,cotton,hasWaistline,natural-waist,8
hasSleeveType,short-sleeve,hasWaistline,natural-waist,8
belongsToCategory,upperbody,hasWaistline,natural-waist,8
depicts,t-shirt,hasWaistline,natural-waist,8
hasWaistline,natural-waist,belongsToCategory,upperbody,8
hasWaistline,natural-waist,depicts,t-shirt,8
hasSilhouette,regular fit,hasPattern,solid color,8
hasPattern,solid color,hasSilhouette,regular fit,8
hasLength,regular length,hasSleeveType,short-sleeve,8
hasSleeveType,short-sleeve,hasLength,regular length,8
belongsToCategory,upperbody,hasLength,regular length,8
depicts,t-shirt,hasLength,regular length,8
hasLength,regular length,belongsToCategory,upperbody,8
hasLength,regular length,depicts,t-shirt,8
hasWaistline,natural-waist,hasNeckline,round neck,7
hasNeckline,round neck,hasWaistline,natural-waist,7
hasSilhouette,regular fit,hasWaistline,natural-waist,7
hasWaistline,natural-waist,hasSilhouette,regular fit,7
hasWaistline,natural-waist,hasCollarType,crew-neck,7
hasCollarType,crew-neck,hasWaistline,natural-waist,7
hasCollarType,crew-neck,hasOpeningType,round neck,7
hasOpeningType,round neck,hasCollarType,crew-neck,7
hasLength,regular length,hasMaterialType,cotton,7
hasMaterialType,cotton,hasLength,regular length,7
hasWaistline,natural-waist,hasLength,short,6
hasLength,short,hasWaistline,natural-waist,6
hasLength,short,hasPattern,solid color,6
hasPattern,solid color,hasLength,short,6
hasLength,short,hasFabricTreatment,plain weave,6
hasFabricTreatment,plain weave,hasLength,short,6
hasWaistline,natural,hasMaterialType,cotton,6
hasWaistline,natural,hasSleeveType,short-sleeve,6
hasMaterialType,cotton,hasWaistline,natural,6
hasSleeveType,short-sleeve,hasWaistline,natural,6
belongsToCategory,upperbody,hasWaistline,natural,6
depicts,t-shirt,hasWaistline,natural,6
hasWaistline,natural,belongsToCategory,upperbody,6
hasWaistline,natural,depicts,t-shirt,6
hasNeckline,crew neck,hasMaterialType,cotton,6
hasNeckline,crew neck,hasSleeveType,short-sleeve,6
hasMaterialType,cotton,hasNeckline,crew neck,6
hasSleeveType,short-sleeve,hasNeckline,crew neck,6
belongsToCategory,upperbody,hasNeckline,crew neck,6
depicts,t-shirt,hasNeckline,crew neck,6
hasNeckline,crew neck,belongsToCategory,upperbody,6
hasNeckline,crew neck,depicts,t-shirt,6
hasNeckline,round neck,hasFabricTreatment,plain weave,5
hasFabricTreatment,plain weave,hasNeckline,round neck,5
hasCollarType,round neck,hasMaterialType,cotton,5
hasCollarType,round neck,hasSleeveType,short-sleeve,5
hasMaterialType,cotton,hasCollarType,round neck,5
hasSleeveType,short-sleeve,hasCollarType,round neck,5
belongsToCategory,upperbody,hasCollarType,round neck,5
depicts,t-shirt,hasCollarType,round neck,5
hasCollarType,round neck,belongsToCategory,upperbody,5
hasCollarType,round neck,depicts,t-shirt,5
hasWaistline,natural,hasFabricTreatment,plain weave,5
hasWaistline,natural,hasCollarType,crew-neck,5
hasFabricTreatment,plain weave,hasWaistline,natural,5
hasCollarType,crew-neck,hasWaistline,natural,5
hasSilhouette,fitted,hasMaterialType,cotton,5
hasSilhouette,fitted,hasSleeveType,short-sleeve,5
hasMaterialType,cotton,hasSilhouette,fitted,5
hasSleeveType,short-sleeve,hasSilhouette,fitted,5
belongsToCategory,upperbody,hasSilhouette,fitted,5
depicts,t-shirt,hasSilhouette,fitted,5
hasSilhouette,fitted,belongsToCategory,upperbody,5
hasSilhouette,fitted,depicts,t-shirt,5
hasNeckline,round neck,hasPattern,solid color,5
hasPattern,solid color,hasNeckline,round neck,5
hasOpeningType,round neck,hasPattern,solid color,4
hasPattern,solid color,hasOpeningType,round neck,4
hasLength,short,hasOpeningType,round neck,4
hasSilhouette,regular fit,hasOpeningType,round neck,4
hasOpeningType,round neck,hasLength,short,4
hasOpeningType,round neck,hasSilhouette,regular fit,4
hasSilhouette,slim-fit,hasFabricTreatment,plain weave,4
hasSilhouette,slim-fit,hasMaterialType,cotton,4
hasSilhouette,slim-fit,hasSleeveType,short-sleeve,4
hasSilhouette,slim-fit,hasCollarType,crew-neck,4
hasFabricTreatment,plain weave,hasSilhouette,slim-fit,4
hasMaterialType,cotton,hasSilhouette,slim-fit,4
hasSleeveType,short-sleeve,hasSilhouette,slim-fit,4
hasCollarType,crew-neck,hasSilhouette,slim-fit,4
belongsToCategory,upperbody,hasSilhouette,slim-fit,4
depicts,t-shirt,hasSilhouette,slim-fit,4
hasSilhouette,slim-fit,belongsToCategory,upperbody,4
hasSilhouette,slim-fit,depicts,t-shirt,4
hasNeckline,round neckline,hasMaterialType,cotton,4
hasNeckline,round neckline,hasSleeveType,short-sleeve,4
hasMaterialType,cotton,hasNeckline,round neckline,4
hasSleeveType,short-sleeve,hasNeckline,round neckline,4
hasLength,regular length,hasNeckline,round neckline,4
belongsToCategory,upperbody,hasNeckline,round neckline,4
depicts,t-shirt,hasNeckline,round neckline,4
hasNeckline,round neckline,hasLength,regular length,4
hasNeckline,round neckline,belongsToCategory,upperbody,4
hasNeckline,round neckline,depicts,t-shirt,4
hasLength,short sleeve,hasMaterialType,cotton,4
hasLength,short sleeve,hasSleeveType,short-sleeve,4
hasMaterialType,cotton,hasLength,short sleeve,4
hasSleeveType,short-sleeve,hasLength,short sleeve,4
belongsToCategory,upperbody,hasLength,short sleeve,4
depicts,t-shirt,hasLength,short sleeve,4
hasLength,short sleeve,belongsToCategory,upperbody,4
hasLength,short sleeve,depicts,t-shirt,4
hasMaterialType,cotton,hasPattern,graphic print,4
hasSleeveType,short-sleeve,hasPattern,graphic print,4
belongsToCategory,upperbody,hasPattern,graphic print,4
depicts,t-shirt,hasPattern,graphic print,4
hasPattern,graphic print,hasMaterialType,cotton,4
hasPattern,graphic print,hasSleeveType,short-sleeve,4
hasPattern,graphic print,belongsToCategory,upperbody,4
hasPattern,graphic print,depicts,t-shirt,4
hasOpeningType,round neck,hasFabricTreatment,plain weave,4
hasSilhouette,fitted,hasFabricTreatment,plain weave,4
hasFabricTreatment,plain weave,hasOpeningType,round neck,4
hasSilhouette,fitted,hasCollarType,crew-neck,4
hasFabricTreatment,plain weave,hasSilhouette,fitted,4
hasCollarType,crew-neck,hasSilhouette,fitted,4
hasNeckline,crew neck,hasOpeningType,round neck,4
hasOpeningType,round neck,hasNeckline,crew neck,4
hasLength,regular length,hasCollarType,crew-neck,4
hasCollarType,crew-neck,hasLength,regular length,4
hasSleeveType,short-sleeve,hasMaterialType,cotton blend,3
hasCollarType,crew-neck,hasMaterialType,cotton blend,3
hasLength,short,hasMaterialType,cotton blend,3
hasSilhouette,regular fit,hasMaterialType,cotton blend,3
belongsToCategory,upperbody,hasMaterialType,cotton blend,3
depicts,t-shirt,hasMaterialType,cotton blend,3
hasMaterialType,cotton blend,hasSleeveType,short-sleeve,3
hasWaistline,no waist,hasSleeveType,short-sleeve,3
hasMaterialType,cotton blend,hasCollarType,crew-neck,3
hasMaterialType,cotton blend,hasLength,short,3
hasSleeveType,short-sleeve,hasWaistline,no waist,3
belongsToCategory,upperbody,hasWaistline,no waist,3
depicts,t-shirt,hasWaistline,no waist,3
hasMaterialType,cotton blend,hasSilhouette,regular fit,3
hasMaterialType,cotton blend,belongsToCategory,upperbody,3
hasWaistline,no waist,belongsToCategory,upperbody,3
hasMaterialType,cotton blend,depicts,t-shirt,3
hasWaistline,no waist,depicts,t-shirt,3
hasNeckline,round neckline,hasFabricTreatment,plain weave,3
hasLength,regular length,hasFabricTreatment,plain weave,3
hasFabricTreatment,plain weave,hasNeckline,round neckline,3
hasFabricTreatment,plain weave,hasLength,regular length,3
hasNeckline,crew neckline,hasMaterialType,cotton,3
hasNeckline,crew neckline,hasSleeveType,short-sleeve,3
hasMaterialType,cotton,hasNeckline,crew neckline,3
hasSleeveType,short-sleeve,hasNeckline,crew neckline,3
belongsToCategory,upperbody,hasNeckline,crew neckline,3
depicts,t-shirt,hasNeckline,crew neckline,3
hasSilhouette,regular fit,hasCollarType,round neck,3
hasSilhouette,regular fit,hasLength,short sleeve,3
hasCollarType,round neck,hasSilhouette,regular fit,3
hasLength,short sleeve,hasSilhouette,regular fit,3
hasNeckline,crew neckline,belongsToCategory,upperbody,3
hasNeckline,crew neckline,depicts,t-shirt,3
hasWaistline,natural,hasLength,short,3
hasLength,short,hasWaistline,natural,3
hasLength,short-sleeve,hasFabricTreatment,plain weave,3
hasLength,short-sleeve,hasMaterialType,cotton,3
hasSilhouette,crew neck,hasMaterialType,cotton,3
hasSilhouette,crew neck,hasSleeveType,short-sleeve,3
hasFabricTreatment,plain weave,hasLength,short-sleeve,3
hasMaterialType,cotton,hasLength,short-sleeve,3
belongsToCategory,upperbody,hasLength,short-sleeve,3
depicts,t-shirt,hasLength,short-sleeve,3
hasMaterialType,cotton,hasSilhouette,crew neck,3
hasSleeveType,short-sleeve,hasSilhouette,crew neck,3
belongsToCategory,upperbody,hasSilhouette,crew neck,3
depicts,t-shirt,hasSilhouette,crew neck,3
hasLength,short-sleeve,belongsToCategory,upperbody,3
hasSilhouette,crew neck,belongsToCategory,upperbody,3
hasLength,short-sleeve,depicts,t-shirt,3
hasSilhouette,crew neck,depicts,t-shirt,3
hasWaistline,natural,hasOpeningType,round neck,3
hasSilhouette,fitted,hasOpeningType,round neck,3
hasSilhouette,fitted,hasLength,short,3
hasOpeningType,round neck,hasWaistline,natural,3
hasSilhouette,fitted,hasWaistline,natural,3
hasOpeningType,round neck,hasSilhouette,fitted,3
hasLength,short,hasSilhouette,fitted,3
hasWaistline,natural,hasSilhouette,fitted,3
hasWaistline,natural-waist,hasPattern,solid color,3
hasCollarType,crew-neck,hasNeckline,crew neck,3
hasNeckline,crew neck,hasCollarType,crew-neck,3
hasPattern,solid color,hasWaistline,natural-waist,3
hasOpeningType,crew neck opening,hasMaterialType,cotton,3
hasMaterialType,cotton,hasOpeningType,crew neck opening,3
hasSleeveType,short-sleeve,hasOpeningType,crew neck opening,3
hasNeckline,round neck,hasOpeningType,crew neck opening,3
hasCollarType,crew-neck,hasOpeningType,crew neck opening,3
belongsToCategory,upperbody,hasOpeningType,crew neck opening,3
depicts,t-shirt,hasOpeningType,crew neck opening,3
hasOpeningType,crew neck opening,hasSleeveType,short-sleeve,3
hasOpeningType,crew neck opening,hasNeckline,round neck,3
hasLength,regular length,hasNeckline,round neck,3
hasOpeningType,crew neck opening,hasCollarType,crew-neck,3
hasNeckline,round neck,hasLength,regular length,3
hasOpeningType,crew neck opening,belongsToCategory,upperbody,3
hasOpeningType,crew neck opening,depicts,t-shirt,3
hasNeckline,round neck,hasPattern,graphic print,3
hasLength,short,hasPattern,graphic print,3
hasPattern,graphic print,hasNeckline,round neck,3
hasPattern,graphic print,hasLength,short,3
hasFabricTreatment,plain weave,hasPattern,striped,3
hasMaterialType,cotton,hasPattern,striped,3
hasSleeveType,short-sleeve,hasPattern,striped,3
hasCollarType,crew-neck,hasPattern,striped,3
belongsToCategory,upperbody,hasPattern,striped,3
depicts,t-shirt,hasPattern,striped,3
hasPattern,striped,hasFabricTreatment,plain weave,3
hasPattern,striped,hasMaterialType,cotton,3
hasPattern,striped,hasSleeveType,short-sleeve,3
hasPattern,striped,hasCollarType,crew-neck,3
hasPattern,striped,belongsToCategory,upperbody,3
hasPattern,striped,depicts,t-shirt,3
hasSilhouette,regular fit,hasLength,regular length,3
hasLength,regular length,hasSilhouette,regular fit,3
hasLength,above the knee,hasMaterialType,cotton,3
hasLength,above the knee,hasSleeveType,short-sleeve,3
hasMaterialType,cotton,hasLength,above the knee,3
hasSleeveType,short-sleeve,hasLength,above the knee,3
belongsToCategory,upperbody,hasLength,above the knee,3
depicts,t-shirt,hasLength,above the knee,3
hasLength,above the knee,belongsToCategory,upperbody,3
hasLength,above the knee,depicts,t-shirt,3
hasFabricTreatment,soft and breathable,hasPattern,solid color,2
hasMaterialType,cotton blend,hasPattern,solid color,2
hasPattern,solid color,hasFabricTreatment,soft and breathable,2
hasSleeveType,short-sleeve,hasFabricTreatment,soft and breathable,2
hasCollarType,crew-neck,hasFabricTreatment,soft and breathable,2
hasLength,short,hasFabricTreatment,soft and breathable,2
hasSilhouette,regular fit,hasFabricTreatment,soft and breathable,2
belongsToCategory,upperbody,hasFabricTreatment,soft and breathable,2
depicts,t-shirt,hasFabricTreatment,soft and breathable,2
hasPattern,solid color,hasMaterialType,cotton blend,2
hasWaistline,no waist,hasMaterialType,cotton blend,2
hasFabricTreatment,soft and breathable,hasSleeveType,short-sleeve,2
hasFabricTreatment,soft and breathable,hasCollarType,crew-neck,2
hasWaistline,no waist,hasCollarType,crew-neck,2
hasFabricTreatment,soft and breathable,hasLength,short,2
hasWaistline,no waist,hasLength,short,2
hasMaterialType,cotton blend,hasWaistline,no waist,2
hasCollarType,crew-neck,hasWaistline,no waist,2
hasLength,short,hasWaistline,no waist,2
hasSilhouette,regular fit,hasWaistline,no waist,2
hasFabricTreatment,soft and breathable,hasSilhouette,regular fit,2
hasWaistline,no waist,hasSilhouette,regular fit,2
hasFabricTreatment,soft and breathable,belongsToCategory,upperbody,2
hasFabricTreatment,soft and breathable,depicts,t-shirt,2
hasNeckline,crew neckline,hasPattern,solid color,2
hasCollarType,round neck,hasPattern,solid color,2
hasLength,short sleeve,hasPattern,solid color,2
hasNeckline,crew neckline,hasOpeningType,round neck,2
hasLength,short sleeve,hasOpeningType,round neck,2
hasPattern,solid color,hasNeckline,crew neckline,2
hasOpeningType,round neck,hasNeckline,crew neckline,2
hasCollarType,round neck,hasNeckline,crew neckline,2
hasSilhouette,regular fit,hasNeckline,crew neckline,2
hasPattern,solid color,hasCollarType,round neck,2
hasNeckline,crew neckline,hasCollarType,round neck,2
hasLength,short sleeve,hasCollarType,round neck,2
hasPattern,solid color,hasLength,short sleeve,2
hasOpeningType,round neck,hasLength,short sleeve,2
hasCollarType,round neck,hasLength,short sleeve,2
hasNeckline,crew neckline,hasSilhouette,regular fit,2
hasSilhouette,regular,hasFabricTreatment,plain weave,2
hasSilhouette,regular,hasMaterialType,cotton,2
hasSilhouette,regular,hasSleeveType,short-sleeve,2
hasWaistline,natural,hasNeckline,round neck,2
hasSilhouette,regular,hasNeckline,round neck,2
hasSilhouette,regular,hasCollarType,crew-neck,2
hasSilhouette,regular,hasLength,short,2
hasNeckline,round neck,hasWaistline,natural,2
hasFabricTreatment,plain weave,hasSilhouette,regular,2
hasMaterialType,cotton,hasSilhouette,regular,2
hasSleeveType,short-sleeve,hasSilhouette,regular,2
hasNeckline,round neck,hasSilhouette,regular,2
hasCollarType,crew-neck,hasSilhouette,regular,2
hasLength,short,hasSilhouette,regular,2
belongsToCategory,upperbody,hasSilhouette,regular,2
depicts,t-shirt,hasSilhouette,regular,2
hasSilhouette,regular,belongsToCategory,upperbody,2
hasSilhouette,regular,depicts,t-shirt,2
hasOpeningType,round opening,hasFabricTreatment,plain weave,2
hasNeckline,crew neck,hasFabricTreatment,plain weave,2
hasOpeningType,round opening,hasMaterialType,cotton,2
hasFabricTreatment,plain weave,hasOpeningType,round opening,2
hasMaterialType,cotton,hasOpeningType,round opening,2
hasSleeveType,short-sleeve,hasOpeningType,round opening,2
belongsToCategory,upperbody,hasOpeningType,round opening,2
depicts,t-shirt,hasOpeningType,round opening,2
hasOpeningType,round opening,hasSleeveType,short-sleeve,2
hasFabricTreatment,plain weave,hasNeckline,crew neck,2
hasLength,short-sleeve,hasNeckline,crew neck,2
hasNeckline,crew neck,hasLength,short-sleeve,2
hasOpeningType,round opening,belongsToCategory,upperbody,2
hasOpeningType,round opening,depicts,t-shirt,2
hasFabricTreatment,plain weave,hasPattern,solid color,2
hasPattern,solid color,hasFabricTreatment,plain weave,2
hasNeckline,round neck,hasMaterialType,cotton blend,2
hasMaterialType,cotton blend,hasNeckline,round neck,2
hasNeckline,crew neck,hasPattern,solid color,2
hasPattern,solid color,hasNeckline,crew neck,2
hasLength,short,hasNeckline,crew neck,2
hasSilhouette,regular fit,hasNeckline,crew neck,2
hasNeckline,crew neck,hasLength,short,2
hasNeckline,crew neck,hasSilhouette,regular fit,2
hasOpeningType,crew neck opening,hasPattern,solid color,2
hasLength,regular length,hasPattern,solid color,2
hasPattern,solid color,hasOpeningType,crew neck opening,2
hasPattern,solid color,hasLength,regular length,2
hasWaistline,natural-waist,hasLength,regular length,2
hasLength,regular length,hasWaistline,natural-waist,2
hasWaistline,fitted,hasMaterialType,cotton,2
hasWaistline,fitted,hasSleeveType,short-sleeve,2
hasWaistline,fitted,hasNeckline,crew neck,2
hasMaterialType,cotton,hasWaistline,fitted,2
hasSleeveType,short-sleeve,hasWaistline,fitted,2
hasNeckline,crew neck,hasWaistline,fitted,2
belongsToCategory,upperbody,hasWaistline,fitted,2
depicts,t-shirt,hasWaistline,fitted,2
hasWaistline,fitted,belongsToCategory,upperbody,2
hasWaistline,fitted,depicts,t-shirt,2
hasOpeningType,button,hasFabricTreatment,plain weave,2
hasOpeningType,button,hasMaterialType,cotton,2
hasFabricTreatment,plain weave,hasOpeningType,button,2
hasMaterialType,cotton,hasOpeningType,button,2
hasSleeveType,short-sleeve,hasOpeningType,button,2
hasNeckline,round neckline,hasOpeningType,button,2
hasCollarType,crew-neck,hasOpeningType,button,2
hasLength,regular length,hasOpeningType,button,2
belongsToCategory,upperbody,hasOpeningType,button,2
depicts,t-shirt,hasOpeningType,button,2
hasOpeningType,button,hasSleeveType,short-sleeve,2
hasOpeningType,button,hasNeckline,round neckline,2
hasCollarType,crew-neck,hasNeckline,round neckline,2
hasOpeningType,button,hasCollarType,crew-neck,2
hasNeckline,round neckline,hasCollarType,crew-neck,2
hasOpeningType,button,hasLength,regular length,2
hasWaistline,natural,hasLength,regular length,2
hasLength,regular length,hasWaistline,natural,2
hasOpeningType,button,belongsToCategory,upperbody,2
hasOpeningType,button,depicts,t-shirt,2
hasLength,short-sleeve,hasCollarType,crew-neck,2
hasCollarType,crew-neck,hasLength,short-sleeve,2
hasSilhouette,slim-fit,hasLength,short-sleeve,2
hasLength,short-sleeve,hasSilhouette,slim-fit,2
hasCollarType,crew-neck,hasPattern,graphic print,2
hasWaistline,natural-waist,hasPattern,graphic print,2
hasSilhouette,regular fit,hasPattern,graphic print,2
hasPattern,graphic print,hasCollarType,crew-neck,2
hasPattern,graphic print,hasWaistline,natural-waist,2
hasPattern,graphic print,hasSilhouette,regular fit,2
hasSilhouette,fitted,hasNeckline,round neck,2
hasNeckline,round neck,hasSilhouette,fitted,2
hasNeckline,round neck,hasPattern,striped,2
hasLength,short,hasPattern,striped,2
hasPattern,striped,hasNeckline,round neck,2
hasPattern,striped,hasLength,short,2
hasLength,short,hasOpeningType,crew neck opening,2
hasOpeningType,crew neck opening,hasLength,short,2
hasNeckline,crew-neck,hasFabricTreatment,plain weave,2
hasNeckline,crew-neck,hasMaterialType,cotton,2
hasNeckline,crew-neck,hasOpeningType,round neck,2
hasNeckline,crew-neck,hasSleeveType,short-sleeve,2
hasFabricTreatment,plain weave,hasNeckline,crew-neck,2
hasMaterialType,cotton,hasNeckline,crew-neck,2
hasOpeningType,round neck,hasNeckline,crew-neck,2
hasSleeveType,short-sleeve,hasNeckline,crew-neck,2
hasSilhouette,fitted,hasNeckline,crew-neck,2
belongsToCategory,upperbody,hasNeckline,crew-neck,2
depicts,t-shirt,hasNeckline,crew-neck,2
hasNeckline,crew-neck,hasSilhouette,fitted,2
hasNeckline,crew-neck,belongsToCategory,upperbody,2
hasNeckline,crew-neck,depicts,t-shirt,2
hasLength,short,hasCollarType,round neck,2
hasCollarType,round neck,hasLength,short,2
hasSilhouette,regular fit,hasLength,above the knee,2
hasLength,above the knee,hasSilhouette,regular fit,2
hasLength,above the knee,hasCollarType,crew-neck,2
hasCollarType,crew-neck,hasLength,above the knee,2
hasLength,short sleeve,hasNeckline,round neck,2
hasLength,short sleeve,hasCollarType,crew-neck,2
hasNeckline,round neck,hasLength,short sleeve,2
hasCollarType,crew-neck,hasLength,short sleeve,2
hasMaterialType,cotton,hasFabricTreatment,unbleached,1
hasSleeveType,short-sleeve,hasFabricTreatment,unbleached,1
hasNeckline,round neck,hasFabricTreatment,unbleached,1
hasCollarType,crew-neck,hasFabricTreatment,unbleached,1
hasLength,short,hasFabricTreatment,unbleached,1
hasWaistline,natural-waist,hasFabricTreatment,unbleached,1
hasSilhouette,regular fit,hasFabricTreatment,unbleached,1
belongsToCategory,upperbody,hasFabricTreatment,unbleached,1
depicts,t-shirt,hasFabricTreatment,unbleached,1
hasFabricTreatment,unbleached,hasMaterialType,cotton,1
hasFabricTreatment,unbleached,hasSleeveType,short-sleeve,1
hasFabricTreatment,unbleached,hasNeckline,round neck,1
hasFabricTreatment,unbleached,hasCollarType,crew-neck,1
hasFabricTreatment,unbleached,hasLength,short,1
hasFabricTreatment,unbleached,hasWaistline,natural-waist,1
hasFabricTreatment,unbleached,hasSilhouette,regular fit,1
hasFabricTreatment,unbleached,belongsToCategory,upperbody,1
hasFabricTreatment,unbleached,depicts,t-shirt,1
hasNeckline,round,hasPattern,solid color,1
hasWaistline,no waist,hasPattern,solid color,1
hasMaterialType,cotton blend,hasFabricTreatment,soft and breathable,1
hasOpeningType,round neck,hasFabricTreatment,soft and breathable,1
hasNeckline,round,hasFabricTreatment,soft and breathable,1
hasWaistline,no waist,hasFabricTreatment,soft and breathable,1
hasFabricTreatment,soft and breathable,hasMaterialType,cotton blend,1
hasOpeningType,round neck,hasMaterialType,cotton blend,1
hasNeckline,round,hasMaterialType,cotton blend,1
hasFabricTreatment,soft and breathable,hasOpeningType,round neck,1
hasMaterialType,cotton blend,hasOpeningType,round neck,1
hasNeckline,round,hasOpeningType,round neck,1
hasWaistline,no waist,hasOpeningType,round neck,1
hasNeckline,round,hasSleeveType,short-sleeve,1
hasPattern,solid color,hasNeckline,round,1
hasFabricTreatment,soft and breathable,hasNeckline,round,1
hasMaterialType,cotton blend,hasNeckline,round,1
hasOpeningType,round neck,hasNeckline,round,1
hasSleeveType,short-sleeve,hasNeckline,round,1
hasCollarType,crew-neck,hasNeckline,round,1
hasLength,short,hasNeckline,round,1
hasWaistline,no waist,hasNeckline,round,1
hasSilhouette,regular fit,hasNeckline,round,1
belongsToCategory,upperbody,hasNeckline,round,1
depicts,t-shirt,hasNeckline,round,1
hasNeckline,round,hasCollarType,crew-neck,1
hasNeckline,round,hasLength,short,1
hasPattern,solid color,hasWaistline,no waist,1
hasFabricTreatment,soft and breathable,hasWaistline,no waist,1
hasOpeningType,round neck,hasWaistline,no waist,1
hasNeckline,round,hasWaistline,no waist,1
hasNeckline,round,hasSilhouette,regular fit,1
hasNeckline,round,belongsToCategory,upperbody,1
hasNeckline,round,depicts,t-shirt,1
hasSilhouette,slim-fit,hasNeckline,round neck,1
hasSilhouette,slim-fit,hasLength,short,1
hasNeckline,round neck,hasSilhouette,slim-fit,1
hasLength,short,hasSilhouette,slim-fit,1
hasCollarType,crew-neck collar,hasFabricTreatment,plain weave,1
hasSilhouette,round neck,hasFabricTreatment,plain weave,1
hasCollarType,crew-neck collar,hasMaterialType,cotton,1
hasSilhouette,round neck,hasMaterialType,cotton,1
hasCollarType,crew-neck collar,hasSleeveType,short-sleeve,1
hasSilhouette,round neck,hasSleeveType,short-sleeve,1
hasCollarType,crew-neck collar,hasNeckline,round neckline,1
